Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"MNG","M&G PLC","Aktien","0,01","2,12","273.784","579.346","579.345,75","Financials","GB00BKFB1C65","London Stock Exchange","Vereinigtes Königreich","GBP"
"6305","HITACHI CONSTRUCTION MACHINERY LTD","Aktien","0,01","35,06","16.500","578.481","578.481,07","Industrie","JP3787000003","Tokyo Stock Exchange","Japan","JPY"
"4185","JSR CORP","Aktien","0,01","24,39","23.700","578.043","578.043,30","Materialien","JP3385980002","Tokyo Stock Exchange","Japan","JPY"
"RNO","RENAULT SA","Aktien","0,01","26,27","21.954","576.761","576.760,73","Zyklische Konsumgüter ","FR0000131906","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"2897","NISSIN FOODS HOLDINGS LTD","Aktien","0,01","90,02","6.400","576.112","576.112,19","Nichtzyklische Konsumgüter","JP3675600005","Tokyo Stock Exchange","Japan","JPY"
"3281","GLP J-REIT REIT","Aktien","0,01","1.535,98","374","574.458","574.457,76","Immobilien","JP3047510007","Tokyo Stock Exchange","Japan","JPY"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Aktien","0,01","76,93","7.422","570.974","570.974,46","Immobilien","US3137472060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NWSA","NEWS CORP CLASS A","Aktien","0,01","14,31","39.927","571.355","571.355,37","Kommunikation","US65249B1098","NASDAQ","Vereinigte Staaten","USD"
"AGN","AEGON NV","Aktien","0,01","2,91","195.782","569.988","569.987,50","Financials","NL0000303709","Euronext Amsterdam","Niederlande","EUR"
"CCL.B","CCL INDUSTRIES INC CLASS B","Aktien","0,01","39,44","14.446","569.748","569.747,87","Materialien","CA1249003098","Toronto Stock Exchange","Kanada","CAD"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Aktien","0,01","56,13","10.144","569.337","569.336,99","Zyklische Konsumgüter ","GB00B02L3W35","London Stock Exchange","Vereinigtes Königreich","GBP"
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Aktien","0,01","21,61","26.200","566.278","566.278,49","Industrie","JP3900000005","Tokyo Stock Exchange","Japan","JPY"
"FM","FIRST QUANTUM MINERALS LTD","Aktien","0,01","9,38","60.185","564.335","564.334,58","Materialien","CA3359341052","Toronto Stock Exchange","Kanada","CAD"
"9045","KEIHAN HOLDINGS LTD","Aktien","0,01","41,12","13.700","563.396","563.396,03","Industrie","JP3279400000","Tokyo Stock Exchange","Japan","JPY"
"RCO","REMY COINTREAU SA","Aktien","0,01","188,61","2.973","560.733","560.733,49","Nichtzyklische Konsumgüter","FR0000130395","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"8984","DAIWA HOUSE REIT CORP","Aktien","0,01","2.480,69","226","560.637","560.636,76","Immobilien","JP3046390005","Tokyo Stock Exchange","Japan","JPY"
"ORI","ORICA LTD","Aktien","0,01","11,83","47.364","560.144","560.144,43","Materialien","AU000000ORI1","Asx - All Markets","Australien","AUD"
"ALV","AUTOLIV INC","Aktien","0,01","82,17","6.814","559.906","559.906,38","Zyklische Konsumgüter ","US0528001094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AFG","AMERICAN FINANCIAL GROUP INC","Aktien","0,01","71,39","7.828","558.841","558.840,92","Financials","US0259321042","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AGNC","AGNC INVESTMENT REIT CORP","Aktien","0,01","14,03","39.808","558.506","558.506,24","Financials","US00123Q1040","NASDAQ","Vereinigte Staaten","USD"
"9508","KYUSHU ELECTRIC POWER INC","Aktien","0,01","9,01","61.900","557.795","557.795,04","Versorger","JP3246400000","Tokyo Stock Exchange","Japan","JPY"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Aktien","0,01","41,32","13.456","556.002","556.001,92","Industrie","US4990491049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Aktien","0,01","2,27","245.107","555.745","555.744,73","Nichtzyklische Konsumgüter","GB0006043169","London Stock Exchange","Vereinigtes Königreich","GBP"
"BN4","KEPPEL LTD","Aktien","0,01","3,34","166.100","554.359","554.358,60","Industrie","SG1U68934629","Singapore Exchange","Singapur","SGD"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Aktien","0,01","17,93","30.883","553.732","553.732,19","Kommunikation","US4606901001","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3462","NOMURA REAL ESTATE MASTER FUND REI","Aktien","0,01","1.298,15","426","553.011","553.010,85","Immobilien","JP3048110005","Tokyo Stock Exchange","Japan","JPY"
"DISCK","DISCOVERY INC SERIES C","Aktien","0,01","19,34","28.608","553.422","553.421,76","Kommunikation","US25470F3029","NASDAQ","Vereinigte Staaten","USD"
"BHC","BAUSCH HEALTH COMPANIES INC","Aktien","0,01","16,84","32.750","551.359","551.358,55","Gesundheitsversorgung","CA0717341071","Toronto Stock Exchange","Kanada","CAD"
"STO","SANTOS LTD","Aktien","0,01","3,64","151.391","551.228","551.228,26","Energie","AU000000STO6","Asx - All Markets","Australien","AUD"
"VIFN","VIFOR PHARMA AG","Aktien","0,01","137,56","3.986","548.304","548.304,01","Gesundheitsversorgung","CH0364749348","SIX Swiss Exchange","Schweiz","CHF"
"SECU B","SECURITAS B","Aktien","0,01","15,41","35.541","547.617","547.616,86","Industrie","SE0000163594","Nasdaq Omx Nordic","Schweden","SEK"
"2282","NH FOODS LTD","Aktien","0,01","42,12","13.000","547.543","547.543,47","Nichtzyklische Konsumgüter","JP3743000006","Tokyo Stock Exchange","Japan","JPY"
"AC","ACCOR SA","Aktien","0,01","28,51","19.170","546.622","546.621,66","Zyklische Konsumgüter ","FR0000120404","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"MGR","MIRVAC GROUP STAPLED UNITS","Aktien","0,01","1,65","331.104","545.833","545.833,22","Immobilien","AU000000MGR9","Asx - All Markets","Australien","AUD"
"PST","POSTE ITALIANE","Aktien","0,01","9,24","58.980","545.124","545.124,30","Financials","IT0003796171","Borsa Italiana","Italien","EUR"
"HL.","HARGREAVES LANSDOWN PLC","Aktien","0,01","19,19","28.388","544.675","544.675,30","Financials","GB00B1VZ0M25","London Stock Exchange","Vereinigtes Königreich","GBP"
"LSXMK","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Aktien","0,01","35,54","15.332","544.899","544.899,28","Kommunikation","US5312296073","NASDAQ","Vereinigte Staaten","USD"
"ALD","AMPOL LTD","Aktien","0,01","17,63","30.870","544.301","544.301,38","Energie","AU0000088338","Asx - All Markets","Australien","AUD"
"AIZ","ASSURANT INC","Aktien","0,01","122,52","4.429","542.641","542.641,08","Financials","US04621X1081","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"1812","KAJIMA CORP","Aktien","0,01","11,53","47.000","541.991","541.990,81","Industrie","JP3210200006","Tokyo Stock Exchange","Japan","JPY"
"ENG","ENAGAS SA","Aktien","0,01","22,99","23.520","540.837","540.836,57","Versorger","ES0130960018","Bolsa De Madrid","Spanien","EUR"
"BARN","BARRY CALLEBAUT AG","Aktien","0,01","2.276,21","237","539.462","539.461,59","Nichtzyklische Konsumgüter","CH0009002962","SIX Swiss Exchange","Schweiz","CHF"
"VER","VERBUND AG","Aktien","0,01","62,42","8.619","537.992","537.992,46","Versorger","AT0000746409","Wiener Boerse Ag","Österreich","EUR"
"VNO","VORNADO REALTY TRUST REIT","Aktien","0,01","33,99","15.786","536.566","536.566,14","Immobilien","US9290421091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2229","CALBEE INC","Aktien","0,01","31,93","16.700","533.273","533.273,32","Nichtzyklische Konsumgüter","JP3220580009","Tokyo Stock Exchange","Japan","JPY"
"1803","SHIMIZU CORP","Aktien","0,01","7,49","71.200","532.980","532.979,58","Industrie","JP3358800005","Tokyo Stock Exchange","Japan","JPY"
"7912","DAI NIPPON PRINTING LTD","Aktien","0,01","19,45","27.400","533.019","533.019,38","Industrie","JP3493800001","Tokyo Stock Exchange","Japan","JPY"
"EWBC","EAST WEST BANCORP INC","Aktien","0,01","36,49","14.594","532.535","532.535,06","Financials","US27579R1041","NASDAQ","Vereinigte Staaten","USD"
"1038","CHEUNG KONG INFRASTRUCTURE HOLDING","Aktien","0,01","4,75","112.000","531.819","531.819,35","Versorger","BMG2178K1009","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"X","TMX GROUP LTD","Aktien","0,01","104,27","5.100","531.776","531.775,63","Financials","CA87262K1057","Toronto Stock Exchange","Kanada","CAD"
"GPT","GPT GROUP STAPLED UNITS","Aktien","0,01","2,95","178.203","524.958","524.957,97","Immobilien","AU000000GPT8","Asx - All Markets","Australien","AUD"
"DLG","DIRECT LINE INSURANCE PLC","Aktien","0,01","3,61","145.149","523.438","523.438,09","Financials","GB00BY9D0Y18","London Stock Exchange","Vereinigtes Königreich","GBP"
"RSA","RSA INSURANCE GROUP PLC","Aktien","0,01","5,61","93.261","522.948","522.947,52","Financials","GB00BKKMKR23","London Stock Exchange","Vereinigtes Königreich","GBP"
"WTB","WHITBREAD PLC","Aktien","0,01","29,52","17.710","522.749","522.749,22","Zyklische Konsumgüter ","GB00B1KJJ408","London Stock Exchange","Vereinigtes Königreich","GBP"
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Aktien","0,01","35,30","14.778","521.663","521.663,40","Immobilien","US6374171063","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ORG","ORIGIN ENERGY LTD","Aktien","0,01","3,14","165.569","519.782","519.781,52","Energie","AU000000ORG5","Asx - All Markets","Australien","AUD"
"H78","HONGKONG LAND HOLDINGS LTD","Aktien","0,01","3,81","136.300","519.303","519.303,00","Immobilien","BMG4587L1090","Singapore Exchange","Hongkong","USD"
"4587","PEPTIDREAM INC","Aktien","0,01","47,66","10.900","519.515","519.514,85","Gesundheitsversorgung","JP3836750004","Tokyo Stock Exchange","Japan","JPY"
"4768","OTSUKA CORP","Aktien","0,01","50,88","10.200","519.013","519.012,65","IT","JP3188200004","Tokyo Stock Exchange","Japan","JPY"
"IMO","IMPERIAL OIL LTD","Aktien","0,01","12,39","41.786","517.753","517.753,31","Energie","CA4530384086","Toronto Stock Exchange","Kanada","CAD"
"BG","BUNGE LTD","Aktien","0,01","50,94","10.163","517.703","517.703,22","Nichtzyklische Konsumgüter","BMG169621056","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JMT","JERONIMO MARTINS SA","Aktien","0,01","17,57","29.428","517.021","517.021,24","Nichtzyklische Konsumgüter","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"VOW","VOLKSWAGEN AG","Aktien","0,01","172,87","2.979","514.985","514.984,73","Zyklische Konsumgüter ","DE0007664005","Xetra","Deutschland","EUR"
"9766","KONAMI HOLDINGS CORP","Aktien","0,01","43,26","11.900","514.744","514.743,92","Kommunikation","JP3300200007","Tokyo Stock Exchange","Japan","JPY"
"LAND","LAND SECURITIES GROUP REIT PLC","Aktien","0,01","6,96","73.650","512.736","512.736,17","Immobilien","GB00BYW0PQ60","London Stock Exchange","Vereinigtes Königreich","GBP"
"ANTO","ANTOFAGASTA PLC","Aktien","0,01","13,38","38.277","512.226","512.225,61","Materialien","GB0000456144","London Stock Exchange","Vereinigtes Königreich","GBP"
"6268","NABTESCO CORP","Aktien","0,01","37,76","13.500","509.760","509.759,80","Industrie","JP3651210001","Tokyo Stock Exchange","Japan","JPY"
"DKK","DKK CASH","Geldmarkt","0,01","15,78","3.231.452","509.842","509.841,55","Cash und/oder Derivate","-","-","Dänemark","DKK"
"6923","STANLEY ELECTRIC LTD","Aktien","0,01","28,90","17.600","508.646","508.646,42","Zyklische Konsumgüter ","JP3399400005","Tokyo Stock Exchange","Japan","JPY"
"MPL","MEDIBANK PRIVATE LTD","Aktien","0,01","1,89","268.284","505.729","505.729,42","Financials","AU000000MPL3","Asx - All Markets","Australien","AUD"
"HIK","HIKMA PHARMACEUTICALS PLC","Aktien","0,01","34,80","14.450","502.896","502.895,84","Gesundheitsversorgung","GB00B0LCW083","London Stock Exchange","Vereinigtes Königreich","GBP"
"TAH","TABCORP HOLDINGS LTD","Aktien","0,01","2,47","202.835","501.568","501.567,85","Zyklische Konsumgüter ","AU000000TAH8","Asx - All Markets","Australien","AUD"
"5019","IDEMITSU KOSAN LTD","Aktien","0,01","21,28","23.567","501.554","501.553,82","Energie","JP3142500002","Tokyo Stock Exchange","Japan","JPY"
"LUV","SOUTHWEST AIRLINES","Aktien","0,01","39,13","12.801","500.903","500.903,13","Industrie","US8447411088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4385","MERCARI INC","Aktien","0,01","55,05","9.100","500.981","500.980,72","Zyklische Konsumgüter ","JP3921290007","Tokyo Stock Exchange","Japan","JPY"
"EVN","EVOLUTION MINING LTD","Aktien","0,01","4,38","114.203","500.134","500.134,05","Materialien","AU000000EVN4","Asx - All Markets","Australien","AUD"
"5938","LIXIL GROUP CORP","Aktien","0,01","21,05","23.700","498.995","498.994,65","Industrie","JP3626800001","Tokyo Stock Exchange","Japan","JPY"
"AMBU B","AMBU CLASS B","Aktien","0,01","30,35","16.407","497.919","497.919,18","Gesundheitsversorgung","DK0060946788","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"VPK","KONINKLIJKE VOPAK NV","Aktien","0,01","56,64","8.795","498.160","498.160,34","Energie","NL0009432491","Euronext Amsterdam","Niederlande","EUR"
"AZJ","AURIZON HOLDINGS LTD","Aktien","0,01","3,05","162.414","495.908","495.907,60","Industrie","AU000000AZJ1","Asx - All Markets","Australien","AUD"
"WEED","CANOPY GROWTH CORP","Aktien","0,01","18,68","26.479","494.756","494.755,65","Gesundheitsversorgung","CA1380351009","Toronto Stock Exchange","Kanada","CAD"
"2784","ALFRESA HOLDINGS CORP","Aktien","0,01","20,87","23.700","494.728","494.727,82","Gesundheitsversorgung","JP3126340003","Tokyo Stock Exchange","Japan","JPY"
"EVK","EVONIK INDUSTRIES AG","Aktien","0,01","27,56","17.867","492.471","492.471,12","Materialien","DE000EVNK013","Xetra","Deutschland","EUR"
"4516","NIPPON SHINYAKU LTD","Aktien","0,01","76,85","6.400","491.818","491.817,88","Gesundheitsversorgung","JP3717600005","Tokyo Stock Exchange","Japan","JPY"
"ERIE","ERIE INDEMNITY CLASS A","Aktien","0,01","229,32","2.138","490.286","490.286,16","Financials","US29530P1021","NASDAQ","Vereinigte Staaten","USD"
"J37","JARDINE STRATEGIC HOLDINGS LTD","Aktien","0,01","20,62","23.700","488.694","488.694,00","Industrie","BMG507641022","Singapore Exchange","Hongkong","USD"
"HEI","HEICO CORP","Aktien","0,01","109,41","4.466","488.625","488.625,06","Industrie","US4228061093","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RGA","REINSURANCE GROUP OF AMERICA INC","Aktien","0,01","103,68","4.693","486.570","486.570,24","Financials","US7593516047","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AXTA","AXALTA COATING SYSTEMS LTD","Aktien","0,01","24,94","19.471","485.607","485.606,74","Materialien","BMG0750C1082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"C61U","CAPITALAND COMMERCIAL TRUST","Aktien","0,01","1,23","393.179","482.694","482.694,21","Immobilien","SG1P32918333","Singapore Exchange","Singapur","SGD"
"HUSQ B","HUSQVARNA","Aktien","0,01","11,30","42.674","482.296","482.296,15","Zyklische Konsumgüter ","SE0001662230","Nasdaq Omx Nordic","Schweden","SEK"
"FANG","DIAMONDBACK ENERGY INC","Aktien","0,01","30,41","15.859","482.272","482.272,19","Energie","US25278X1090","NASDAQ","Vereinigte Staaten","USD"
"EMP.A","EMPIRE LTD CLASS A","Aktien","0,01","29,96","16.085","481.852","481.852,20","Nichtzyklische Konsumgüter","CA2918434077","Toronto Stock Exchange","Kanada","CAD"
"8331","CHIBA BANK LTD","Aktien","0,01","5,59","86.000","480.788","480.788,36","Financials","JP3511800009","Tokyo Stock Exchange","Japan","JPY"
"UTDI","UNITED INTERNET AG","Aktien","0,01","39,31","12.187","479.036","479.036,46","Kommunikation","DE0005089031","Xetra","Deutschland","EUR"
"LUNE","LUNDIN ENERGY","Aktien","0,01","21,33","22.428","478.425","478.424,60","Energie","SE0000825820","Nasdaq Omx Nordic","Schweden","SEK"
"DIA","DIASORIN","Aktien","0,01","220,20","2.173","478.495","478.494,60","Gesundheitsversorgung","IT0003492391","Borsa Italiana","Italien","EUR"
"JLL","JONES LANG LASALLE INC","Aktien","0,01","108,10","4.419","477.694","477.693,90","Immobilien","US48020Q1076","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CYBR","CYBER ARK SOFTWARE LTD","Aktien","0,01","113,13","4.200","475.146","475.146,00","IT","IL0011334468","NASDAQ","Israel","USD"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Aktien","0,01","8,07","58.718","473.882","473.882,26","Financials","IT0000062957","Borsa Italiana","Italien","EUR"
"AST","AUSNET SERVICES","Aktien","0,01","1,43","330.888","473.142","473.142,13","Versorger","AU000000AST5","Asx - All Markets","Australien","AUD"
"4912","LION CORP","Aktien","0,01","19,90","23.700","471.597","471.597,10","Nichtzyklische Konsumgüter","JP3965400009","Tokyo Stock Exchange","Japan","JPY"
"DISCA","DISCOVERY INC SERIES A","Aktien","0,01","21,57","21.727","468.651","468.651,39","Kommunikation","US25470F1049","NASDAQ","Vereinigte Staaten","USD"
"6823","HKT TRUST AND HKT UNITS LTD","Aktien","0,01","1,32","354.760","467.825","467.825,45","Kommunikation","HK0000093390","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"3861","OJI HOLDINGS CORP","Aktien","0,01","4,59","102.000","467.788","467.787,94","Materialien","JP3174410005","Tokyo Stock Exchange","Japan","JPY"
"TW","TRADEWEB MARKETS INC CLASS A","Aktien","0,01","60,13","7.777","467.631","467.631,01","Financials","US8926721064","NASDAQ","Vereinigte Staaten","USD"
"SEK","SEEK LTD","Aktien","0,01","16,91","27.610","466.834","466.833,54","Kommunikation","AU000000SEK6","Asx - All Markets","Australien","AUD"
"8369","BANK OF KYOTO LTD","Aktien","0,01","47,57","9.800","466.158","466.158,15","Financials","JP3251200006","Tokyo Stock Exchange","Japan","JPY"
"VCX","VICINITY CENTRES","Aktien","0,01","1,02","454.054","465.384","465.383,78","Immobilien","AU000000VCX7","Asx - All Markets","Australien","AUD"
"SBNY","SIGNATURE BANK","Aktien","0,01","84,60","5.492","464.623","464.623,20","Financials","US82669G1040","NASDAQ","Vereinigte Staaten","USD"
"LLC","LENDLEASE GROUP STAPLED UNITS","Aktien","0,01","8,71","53.353","464.625","464.625,27","Immobilien","AU000000LLC3","Asx - All Markets","Australien","AUD"
"8252","MARUI GROUP LTD","Aktien","0,01","19,60","23.700","464.635","464.635,43","Zyklische Konsumgüter ","JP3870400003","Tokyo Stock Exchange","Japan","JPY"
"7752","RICOH LTD","Aktien","0,01","6,52","71.200","464.165","464.164,50","IT","JP3973400009","Tokyo Stock Exchange","Japan","JPY"
"CLN","CLARIANT AG","Aktien","0,01","20,03","23.151","463.628","463.628,04","Materialien","CH0012142631","Six Swiss Exchange Ag","Schweiz","CHF"
"EPI B","EPIROC CLASS B","Aktien","0,01","13,97","33.123","462.767","462.766,74","Industrie","SE0011166941","Nasdaq Omx Nordic","Schweden","SEK"
"SOF","SOFINA SA","Aktien","0,01","278,92","1.659","462.728","462.728,28","Financials","BE0003717312","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"6471","NSK LTD","Aktien","0,01","7,96","58.100","462.444","462.443,74","Industrie","JP3720800006","Tokyo Stock Exchange","Japan","JPY"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Aktien","0,01","2,38","194.298","461.989","461.989,47","Industrie","GB00B63H8491","London Stock Exchange","Vereinigtes Königreich","GBP"
"ADE","ADEVINTA","Aktien","0,01","18,42","25.082","462.011","462.011,05","Kommunikation","NO0010844038","Oslo Bors Asa","Norwegen","NOK"
"4042","TOSOH CORP","Aktien","0,01","16,17","28.400","459.093","459.093,19","Materialien","JP3595200001","Tokyo Stock Exchange","Japan","JPY"
"9142","KYUSHU RAILWAY","Aktien","0,01","21,62","21.200","458.411","458.410,95","Industrie","JP3247010006","Tokyo Stock Exchange","Japan","JPY"
"7453","RYOHIN KEIKAKU LTD","Aktien","0,01","19,33","23.700","458.123","458.122,90","Zyklische Konsumgüter ","JP3976300008","Tokyo Stock Exchange","Japan","JPY"
"SCHB","SCHIBSTED B","Aktien","0,01","40,36","11.346","457.889","457.889,33","Kommunikation","NO0010736879","Oslo Bors Asa","Norwegen","NOK"
"AIA","AUCKLAND INTERNATIONAL AIRPORT LTD","Aktien","0,01","4,98","91.873","457.769","457.768,71","Industrie","NZAIAE0002S6","New Zealand Exchange Ltd","Neuseeland","NZD"
"LATO B","LATOUR INVESTMENT CLASS B","Aktien","0,01","24,42","18.746","457.799","457.798,58","Industrie","SE0010100958","Nasdaq Omx Nordic","Schweden","SEK"
"3291","IIDA GROUP HOLDINGS LTD","Aktien","0,01","19,28","23.700","457.000","457.000,05","Zyklische Konsumgüter ","JP3131090007","Tokyo Stock Exchange","Japan","JPY"
"9009","KEISEI ELECTRIC RAILWAY LTD","Aktien","0,01","28,27","16.100","455.227","455.227,18","Industrie","JP3278600006","Tokyo Stock Exchange","Japan","JPY"
"4182","MITSUBISHI GAS CHEMICAL INC","Aktien","0,01","19,13","23.700","453.407","453.406,93","Materialien","JP3896800004","Tokyo Stock Exchange","Japan","JPY"
"TWE","TREASURY WINE ESTATES LTD","Aktien","0,01","6,64","68.105","452.020","452.020,04","Nichtzyklische Konsumgüter","AU000000TWE9","Asx - All Markets","Australien","AUD"
"6504","FUJI ELECTRIC LTD","Aktien","0,01","30,89","14.600","450.997","450.997,30","Industrie","JP3820000002","Tokyo Stock Exchange","Japan","JPY"
"SSRM","SSR MINING INC","Aktien","0,01","19,42","23.213","450.868","450.868,22","Materialien","CA7847301032","Toronto Stock Exchange","Kanada","CAD"
"DAL","DELTA AIR LINES INC","Aktien","0,01","31,77","14.160","449.863","449.863,20","Industrie","US2473617023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7459","MEDIPAL HOLDINGS CORP","Aktien","0,01","18,98","23.700","449.814","449.813,81","Gesundheitsversorgung","JP3268950007","Tokyo Stock Exchange","Japan","JPY"
"9989","SUNDRUG LTD","Aktien","0,01","38,38","11.700","448.998","448.997,96","Nichtzyklische Konsumgüter","JP3336600006","Tokyo Stock Exchange","Japan","JPY"
"9435","HIKARI TSUSHIN INC","Aktien","0,01","236,41","1.900","449.187","449.187,47","Zyklische Konsumgüter ","JP3783420007","Tokyo Stock Exchange","Japan","JPY"
"AMUN","AMUNDI SA","Aktien","0,01","73,69","6.080","448.057","448.057,09","Financials","FR0004125920","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"S63","SINGAPORE TECHNOLOGIES ENGINEERING","Aktien","0,01","2,68","166.100","445.685","445.684,78","Industrie","SG1F60858221","Singapore Exchange","Singapur","SGD"
"7202","ISUZU MOTORS LTD","Aktien","0,01","9,09","49.000","445.357","445.357,46","Zyklische Konsumgüter ","JP3137200006","Tokyo Stock Exchange","Japan","JPY"
"MAERSK A","A P MOLLER MAERSK","Aktien","0,01","1.560,39","285","444.712","444.711,78","Industrie","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"6723","RENESAS ELECTRONICS CORP","Aktien","0,01","8,24","53.900","444.336","444.336,00","IT","JP3164720009","Tokyo Stock Exchange","Japan","JPY"
"9602","TOHO (TOKYO) LTD","Aktien","0,01","42,26","10.500","443.739","443.739,04","Kommunikation","JP3598600009","Tokyo Stock Exchange","Japan","JPY"
"4732","USS LTD","Aktien","0,01","18,67","23.700","442.403","442.402,99","Zyklische Konsumgüter ","JP3944130008","Tokyo Stock Exchange","Japan","JPY"
"SDR","SCHRODERS PLC","Aktien","0,01","36,52","12.114","442.362","442.362,48","Financials","GB0002405495","London Stock Exchange","Vereinigtes Königreich","GBP"
"9719","SCSK CORP","Aktien","0,01","56,38","7.800","439.759","439.759,32","IT","JP3400400002","Tokyo Stock Exchange","Japan","JPY"
"ICA","ICA GRUPPEN","Aktien","0,01","53,41","8.221","439.071","439.070,88","Nichtzyklische Konsumgüter","SE0000652216","Nasdaq Omx Nordic","Schweden","SEK"
"MF","WENDEL","Aktien","0,01","98,00","4.478","438.860","438.860,48","Financials","FR0000121204","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"1605","INPEX CORP","Aktien","0,01","5,29","82.800","437.714","437.713,74","Energie","JP3294460005","Tokyo Stock Exchange","Japan","JPY"
"CAE","CAE INC","Aktien","0,01","16,10","27.148","437.004","437.004,49","Industrie","CA1247651088","Toronto Stock Exchange","Kanada","CAD"
"C38U","CAPITALAND MALL TRUST","Aktien","0,01","1,45","301.000","435.911","435.911,20","Immobilien","SG1M51904654","Singapore Exchange","Singapur","SGD"
"NEM","NEMETSCHEK","Aktien","0,01","76,34","5.701","435.192","435.191,54","IT","DE0006452907","Xetra","Deutschland","EUR"
"9101","NIPPON YUSEN","Aktien","0,01","18,34","23.700","434.543","434.543,04","Industrie","JP3753000003","Tokyo Stock Exchange","Japan","JPY"
"9364","KAMIGUMI LTD","Aktien","0,01","18,50","23.500","434.661","434.661,49","Industrie","JP3219000001","Tokyo Stock Exchange","Japan","JPY"
"2875","TOYO SUISAN LTD","Aktien","0,01","51,07","8.500","434.121","434.121,38","Nichtzyklische Konsumgüter","JP3613000003","Tokyo Stock Exchange","Japan","JPY"
"SCR","SCOR","Aktien","0,01","28,61","15.156","433.589","433.588,67","Financials","FR0010411983","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NHY","NORSK HYDRO","Aktien","0,01","2,87","150.834","432.554","432.554,09","Materialien","NO0005052605","Oslo Bors Asa","Norwegen","NOK"
"IPL","INTER PIPELINE LTD","Aktien","0,01","9,84","43.944","432.450","432.449,90","Energie","CA45833V1094","Toronto Stock Exchange","Kanada","CAD"
"4716","ORACLE JAPAN CORP","Aktien","0,01","103,76","4.100","425.404","425.403,89","IT","JP3689500001","Tokyo Stock Exchange","Japan","JPY"
"G13","GENTING SINGAPORE LTD","Aktien","0,01","0,51","835.400","423.749","423.749,17","Zyklische Konsumgüter ","SGXE21576413","Singapore Exchange","Singapur","SGD"
"6005","MIURA LTD","Aktien","0,01","49,27","8.600","423.746","423.745,68","Industrie","JP3880800002","Tokyo Stock Exchange","Japan","JPY"
"TIT","TELECOM ITALIA","Aktien","0,01","0,41","1.035.629","422.279","422.279,46","Kommunikation","IT0003497168","Borsa Italiana","Italien","EUR"
"5334","NGK SPARK PLUG LTD","Aktien","0,01","17,73","23.700","420.171","420.170,56","Zyklische Konsumgüter ","JP3738600000","Tokyo Stock Exchange","Japan","JPY"
"C6L","SINGAPORE AIRLINES LTD","Aktien","0,01","2,60","160.450","417.550","417.549,81","Industrie","SG1V61937297","Singapore Exchange","Singapur","SGD"
"4739","ITOCHU TECHNO-SOLUTIONS CORP","Aktien","0,01","37,00","11.200","414.422","414.421,76","IT","JP3143900003","Tokyo Stock Exchange","Japan","JPY"
"NLSN","NIELSEN HOLDINGS PLC","Aktien","0,01","13,90","29.768","413.775","413.775,20","Industrie","GB00BWFY5505","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EQT","EQT","Aktien","0,01","20,17","20.505","413.647","413.647,21","Financials","SE0012853455","Nasdaq Omx Nordic","Schweden","SEK"
"6806","HIROSE ELECTRIC LTD","Aktien","0,01","141,28","2.915","411.832","411.831,62","IT","JP3799000009","Tokyo Stock Exchange","Japan","JPY"
