Fondsposition per	09.Okt.2020											
7390	NATURECELL LTD	Aktien	"0,01"	"8,66"	8.85	76.663	"76.662,91"	Nichtzyklische Konsumgüter	KR7007390008	Korea Exchange (Kosdaq)	Korea	KRW
INDIACEM	INDIA CEMENTS LTD	Aktien	"0,01"	"1,63"	47.006	76.41	"76.410,05"	Materialien	INE383A01012	National Stock Exchange Of India	Indien	INR
600050	CHINA UNITED NETWORK COMMUNICATION	Aktien	"0,01"	"0,74"	103.2	76.013	"76.012,99"	Kommunikation	CNE000001CS2	Shanghai Stock Exchange	China	CNY
3331	VINDA INTERNATIONAL LTD	Aktien	"0,01"	"3,30"	23	75.825	"75.825,32"	Nichtzyklische Konsumgüter	KYG9361V1086	Hong Kong Exchanges And Clearing Ltd	China	HKD
AKRA	AKR CORPORINDO	Aktien	"0,01"	"0,18"	425.4	75.82	"75.819,59"	Industrie	ID1000106701	Indonesia Stock Exchange	Indonesien	IDR
410	SOHO CHINA LTD	Aktien	"0,01"	"0,29"	258.5	75.715	"75.715,00"	Immobilien	KYG826001003	Hong Kong Exchanges And Clearing Ltd	China	HKD
IGTA3	IGUATEMI EMPRESA SHOPPING CENTERS	Aktien	"0,01"	"5,86"	12.896	75.589	"75.589,16"	Immobilien	BRIGTAACNOR5	XBSP	Brasilien	BRL
956	CHINA SUNTIEN GREEN ENERGY CORP LT	Aktien	"0,01"	"0,29"	259	75.193	"75.193,06"	Energie	CNE100000TW9	Hong Kong Exchanges And Clearing Ltd	China	HKD
2371	NAURA TECHNOLOGY GROUP LTD A	Aktien	"0,01"	"24,21"	3.1	75.044	"75.043,79"	IT	CNE100000ML7	Shenzhen Stock Exchange	China	CNY
MTH	MOTUS HOLD LTD SHS	Aktien	"0,01"	"2,56"	29.266	74.914	"74.913,84"	Zyklische Konsumgüter 	ZAE000261913	Johannesburg Stock Exchange	Südafrika	ZAR
751	SKYWORTH GROUP LTD	Aktien	"0,01"	"0,29"	260	74.812	"74.812,42"	Zyklische Konsumgüter 	BMG8181C1001	Hong Kong Exchanges And Clearing Ltd	China	HKD
SIMEPROP	SIME DARBY PROPERTY	Aktien	"0,01"	"0,14"	542.8	74.806	"74.805,61"	Immobilien	MYL5288OO005	Bursa Malaysia	Malaysia	MYR
600606	GREENLAND HOLDINGS GROUP CORPORATI	Aktien	"0,01"	"0,96"	78	74.5	"74.500,35"	Immobilien	CNE000000388	Shanghai Stock Exchange	China	CNY
2673	WESTERN SECURITIES CO LTD A	Aktien	"0,01"	"1,44"	51.47	74.357	"74.357,46"	Financials	CNE100001D96	Shenzhen Stock Exchange	China	CNY
DSKY	DETSKIY MIR	Aktien	"0,01"	"1,52"	49.038	74.346	"74.346,49"	Zyklische Konsumgüter 	RU000A0JSQ90	Standard-Classica-Forts	Russland	RUB
6456	GENERAL INTERFACE SOLUTION GIS HOL	Aktien	"0,01"	"4,36"	17	74.07	"74.070,20"	IT	KYG3808R1011	Taiwan Stock Exchange	Taiwan	TWD
977	INSPUR ELECTRONIC INFORMATION INDU	Aktien	"0,01"	"4,69"	15.8	74.036	"74.036,26"	IT	CNE0000012M2	Shenzhen Stock Exchange	China	CNY
41960	KOMIPHARM INTERNATIONAL LTD	Aktien	"0,01"	"13,14"	5.637	74.052	"74.052,07"	Gesundheitsversorgung	KR7041960006	Korea Exchange (Kosdaq)	Korea	KRW
603501	WILL SEMICONDUCTOR SHANGHAI LTD A	Aktien	"0,01"	"27,31"	2.7	73.728	"73.727,86"	IT	CNE100002XM8	Shanghai Stock Exchange	China	CNY
PGAS	PERUSAHAAN GAS NEGARA	Aktien	"0,01"	"0,07"	1.097.800	73.187	"73.186,67"	Versorger	ID1000111602	Indonesia Stock Exchange	Indonesien	IDR
60980	HALLA HOLDINGS CORP	Aktien	"0,01"	"28,31"	2.585	73.185	"73.184,70"	Zyklische Konsumgüter 	KR7060980000	Korea Exchange (Stock Market)	Korea	KRW
1558	YICHANG HEC CHANGJIANG PHARMACEUTI	Aktien	"0,01"	"1,27"	57.6	73.133	"73.132,95"	Gesundheitsversorgung	CNE1000023R6	Hong Kong Exchanges And Clearing Ltd	China	HKD
192080	DOUBLEU GAMES LTD	Aktien	"0,01"	"62,87"	1.162	73.05	"73.050,08"	Zyklische Konsumgüter 	KR7192080000	Korea Exchange (Stock Market)	Korea	KRW
2727	SHANGHAI ELECTRIC GROUP LTD H	Aktien	"0,01"	"0,28"	260	72.8	"72.799,53"	Industrie	CNE100000437	Hong Kong Exchanges And Clearing Ltd	China	HKD
667	CHINA EAST EDUCATION HOLDINGS LTD	Aktien	"0,01"	"2,02"	36	72.743	"72.742,76"	Zyklische Konsumgüter 	KYG2120T1004	Hong Kong Exchanges And Clearing Ltd	China	HKD
300347	HANGZHOU TIGERMED CONSULTING LTD A	Aktien	"0,01"	"16,17"	4.5	72.744	"72.744,28"	Gesundheitsversorgung	CNE100001KV8	Shenzhen Stock Exchange	China	CNY
AP.R	AP THAILAND NON-VOTING DR PCL	Aktien	"0,01"	"0,20"	358.8	72.747	"72.747,28"	Immobilien	TH0308010R15	Stock Exchange Of Thailand	Thailand	THB
7700	F&F LTD	Aktien	"0,01"	"80,38"	904	72.665	"72.664,90"	Zyklische Konsumgüter 	KR7007700008	Korea Exchange (Stock Market)	Korea	KRW
64350	HYUNDAI-ROTEM	Aktien	"0,01"	"13,70"	5.292	72.503	"72.502,58"	Industrie	KR7064350002	Korea Exchange (Stock Market)	Korea	KRW
1740	SK NETWORKS LTD	Aktien	"0,01"	"4,08"	17.716	72.2	"72.200,48"	Industrie	KR7001740000	Korea Exchange (Stock Market)	Korea	KRW
ARCO	ARCOS DORADOS HOLDINGS INC CLASS A	Aktien	"0,01"	"4,32"	16.626	71.824	"71.824,32"	Zyklische Konsumgüter 	VGG0457F1071	New York Stock Exchange Inc.	Argentinien	USD
860	BEIJING SHUNXIN AGRICULTURE LTD A	Aktien	"0,01"	"8,95"	8	71.62	"71.619,98"	Nichtzyklische Konsumgüter	CNE000000XH3	Shenzhen Stock Exchange	China	CNY
20000	HANDSOME CORP	Aktien	"0,01"	"25,41"	2.815	71.519	"71.519,18"	Zyklische Konsumgüter 	KR7020000006	Korea Exchange (Stock Market)	Korea	KRW
69620	DAEWOONG PHARMACEUTICAL	Aktien	"0,01"	"92,35"	775	71.569	"71.569,48"	Gesundheitsversorgung	KR7069620003	Korea Exchange (Stock Market)	Korea	KRW
ITAUCORP	ITAU CORPBANCA	Aktien	"0,01"	"0,00"	26.349.828	71.117	"71.116,97"	Financials	CL0002262351	Santiago Stock Exchange	Chile	CLP
3339	LONKING HOLDINGS LTD	Aktien	"0,01"	"0,27"	259	71.183	"71.182,77"	Industrie	KYG5636C1078	Hong Kong Exchanges And Clearing Ltd	China	HKD
DCP	DIS-CHEM PHARMACIES LTD	Aktien	"0,01"	"1,06"	66.8	71.064	"71.063,61"	Nichtzyklische Konsumgüter	ZAE000227831	Johannesburg Stock Exchange	Südafrika	ZAR
CONCHATORO	VINA CONCHA Y TORO INC	Aktien	"0,01"	"1,59"	44.565	70.892	"70.891,81"	Nichtzyklische Konsumgüter	CLP9796J1008	Santiago Stock Exchange	Chile	CLP
ICBP	INDOFOOD CBP SUKSES MAKMUR	Aktien	"0,01"	"0,68"	103.7	70.897	"70.896,94"	Nichtzyklische Konsumgüter	ID1000116700	Indonesia Stock Exchange	Indonesien	IDR
U9E	CHINA EVERBRIGHT WATER LTD	Aktien	"0,01"	"0,17"	425.1	70.664	"70.664,18"	Versorger	BMG2116Y1057	Singapore Exchange	China	SGD
3563	MACHVISION INC	Aktien	"0,01"	"10,09"	7	70.637	"70.636,83"	IT	TW0003563003	Taiwan Stock Exchange	Taiwan	TWD
1718	CHINA MAN MADE FIBER CORP	Aktien	"0,01"	"0,27"	259.69	70.605	"70.604,83"	Materialien	TW0001718005	Taiwan Stock Exchange	Taiwan	TWD
ABFRL	ADITYA BIRLA FASHION AND RETAIL LT	Aktien	"0,01"	"1,76"	40.081	70.523	"70.523,27"	Zyklische Konsumgüter 	INE647O01011	National Stock Exchange Of India	Indien	INR
GRND3	GRENDENE SA	Aktien	"0,01"	"1,44"	48.8	70.185	"70.185,34"	Zyklische Konsumgüter 	BRGRNDACNOR3	XBSP	Brasilien	BRL
TMGH	TALAAT MOUSTAFA GROUP	Aktien	"0,01"	"0,43"	164.15	70.111	"70.111,17"	Immobilien	EGS691S1C011	Egyptian Exchange	Ägypten	EGP
3396	LEGEND HOLDINGS CORP H	Aktien	"0,01"	"1,36"	51.6	70.042	"70.042,39"	IT	CNE100001ZT0	Hong Kong Exchanges And Clearing Ltd	China	HKD
SRTRANSFIN	SHRIRAM TRANSPORT FINANCE COMPANY	Aktien	"0,01"	"8,76"	7.982	69.96	"69.960,49"	Financials	INE721A01013	National Stock Exchange Of India	Indien	INR
MCB	MCB BANK LTD	Aktien	"0,01"	"1,08"	64.851	69.849	"69.848,67"	Financials	PK0055601014	Karachi Stock Exchange (Guarantee) Limited	Pakistan	PKR
2384	SUZHOU DONGSHAN PRECISION MANUFACT	Aktien	"0,01"	"4,12"	16.9	69.678	"69.677,68"	IT	CNE100000N79	Shenzhen Stock Exchange	China	CNY
300454	SANGFOR TECHNOLOGIES INC A	Aktien	"0,01"	"31,62"	2.2	69.557	"69.556,72"	IT	CNE1000033T1	Shenzhen Stock Exchange	China	CNY
2230	IFLYTEK LTD A	Aktien	"0,01"	"5,32"	13	69.168	"69.167,78"	IT	CNE100000B81	Shenzhen Stock Exchange	China	CNY
KLK	KUALA LUMPUR KEPONG	Aktien	"0,01"	"5,44"	12.7	69.088	"69.088,49"	Nichtzyklische Konsumgüter	MYL2445OO004	Bursa Malaysia	Malaysia	MYR
GODREJIND	GODREJ INDUSTRIES LTD	Aktien	"0,01"	"5,41"	12.761	69.017	"69.017,04"	Industrie	INE233A01035	National Stock Exchange Of India	Indien	INR
5483	SINO-AMERICAN SILICON PRODUCTS INC	Aktien	"0,01"	"3,44"	20	68.807	"68.806,86"	IT	TW0005483002	Gretai Securities Market	Taiwan	TWD
3818	CHINA DONGXIANG LTD	Aktien	"0,01"	"0,13"	517	68.711	"68.710,52"	Zyklische Konsumgüter 	KYG2112Y1098	Hong Kong Exchanges And Clearing Ltd	China	HKD
KRDMD	KARDEMIR KARABUK DEMIR CELIK SANAY	Aktien	"0,01"	"0,44"	155.592	68.675	"68.674,82"	Materialien	TRAKRDMR91G7	Istanbul Stock Exchange	Türkei	TRY
215600	SILLAJEN INC	Aktien	"0,01"	"9,44"	7.262	68.574	"68.574,19"	Gesundheitsversorgung	KR7215600008	Korea Exchange (Kosdaq)	Korea	KRW
AFE	AECI LTD	Aktien	"0,01"	"4,70"	14.525	68.27	"68.270,26"	Materialien	ZAE000000220	Johannesburg Stock Exchange	Südafrika	ZAR
BAUTO	BERMAZ AUTO	Aktien	"0,01"	"0,31"	217	68.206	"68.206,00"	Zyklische Konsumgüter 	MYL5248OO009	Bursa Malaysia	Malaysia	MYR
3081	LAND MARK CORP	Aktien	"0,01"	"8,51"	8	68.04	"68.040,02"	IT	TW0003081006	Gretai Securities Market	Taiwan	TWD
6176	RADIANT OPTO-ELECTRONICS CORP	Aktien	"0,01"	"3,76"	18	67.761	"67.761,16"	IT	TW0006176001	Taiwan Stock Exchange	Taiwan	TWD
ALSEA*	ALSEA DE CV	Aktien	"0,01"	"1,05"	64.55	67.646	"67.646,00"	Zyklische Konsumgüter 	MXP001391012	Bolsa Mexicana De Valores	Mexiko	MXN
11210	HYUNDAI WIA CORP	Aktien	"0,01"	"37,11"	1.82	67.545	"67.544,76"	Zyklische Konsumgüter 	KR7011210002	Korea Exchange (Stock Market)	Korea	KRW
6271	TONG HSING ELECTRONIC INDUSTRIES L	Aktien	"0,01"	"4,83"	14	67.587	"67.586,88"	IT	TW0006271000	Taiwan Stock Exchange	Taiwan	TWD
ALR	ALIOR BANK SA	Aktien	"0,01"	"3,76"	17.979	67.519	"67.519,39"	Financials	PLALIOR00045	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
4800	HYOSUNG CORP	Aktien	"0,01"	"65,29"	1.032	67.383	"67.383,13"	Industrie	KR7004800009	Korea Exchange (Stock Market)	Korea	KRW
600745	WINGTECH TECHNOLOGY LTD A	Aktien	"0,01"	"18,14"	3.7	67.107	"67.107,06"	IT	CNE000000M72	Shanghai Stock Exchange	China	CNY
1302	LIFETECH SCIENTIFIC CORP	Aktien	"0,01"	"0,26"	260	66.761	"66.760,86"	Gesundheitsversorgung	KYG548721177	Hong Kong Exchanges And Clearing Ltd	China	HKD
2340	GEM LTD A	Aktien	"0,01"	"0,74"	90.497	66.792	"66.791,95"	Materialien	CNE100000KT4	Shenzhen Stock Exchange	China	CNY
73240	KUMHO TIREINC INC	Aktien	"0,01"	"3,25"	20.533	66.767	"66.766,75"	Zyklische Konsumgüter 	KR7073240004	Korea Exchange (Stock Market)	Korea	KRW
TUPRS	TURKIYE PETROL RAFINERILERI A	Aktien	"0,01"	"10,56"	6.313	66.689	"66.689,31"	Energie	TRATUPRS91E8	Istanbul Stock Exchange	Türkei	TRY
600570	HUNDSUN TECHNOLOGIES INC A	Aktien	"0,01"	"14,98"	4.45	66.64	"66.639,74"	IT	CNE000001GD5	Shanghai Stock Exchange	China	CNY
PRIO3	PETRO RIO SA	Aktien	"0,01"	"6,43"	10.312	66.357	"66.356,92"	Energie	BRPRIOACNOR1	XBSP	Brasilien	BRL
JPFA	JAPFA COMFEED INDONESIA	Aktien	"0,01"	"0,08"	859.3	66.347	"66.347,31"	Nichtzyklische Konsumgüter	ID1000126907	Indonesia Stock Exchange	Indonesien	IDR
3443	GLOBAL UNICHIP CORP	Aktien	"0,01"	"9,48"	7	66.367	"66.366,90"	IT	TW0003443008	Taiwan Stock Exchange	Taiwan	TWD
DESP	DESPEGAR COM CORP	Aktien	"0,01"	"6,84"	9.698	66.334	"66.334,32"	Zyklische Konsumgüter 	VGG273581030	New York Stock Exchange Inc.	Argentinien	USD
2797	FIRST CAPITAL SECURITIES LTD A	Aktien	"0,01"	"1,69"	39.1	66.262	"66.262,26"	Financials	CNE1000027G0	Shenzhen Stock Exchange	China	CNY
4990	LOTTE CORP	Aktien	"0,01"	"25,54"	2.593	66.216	"66.216,22"	Industrie	KR7004990008	Korea Exchange (Stock Market)	Korea	KRW
IPL	IMPERIAL LOGISTICS LTD	Aktien	"0,01"	"2,26"	29.266	66.097	"66.097,30"	Industrie	ZAE000067211	Johannesburg Stock Exchange	Südafrika	ZAR
6213	ITEQ CORP	Aktien	"0,01"	"4,36"	15.109	65.831	"65.830,98"	IT	TW0006213002	Taiwan Stock Exchange	Taiwan	TWD
3044	TRIPOD TECHNOLOGY CORP	Aktien	"0,01"	"4,08"	16	65.251	"65.251,49"	IT	TW0003044004	Taiwan Stock Exchange	Taiwan	TWD
7310	OTTOGI CORP	Aktien	"0,01"	"499,46"	130	64.93	"64.929,55"	Nichtzyklische Konsumgüter	KR7007310006	Korea Exchange (Stock Market)	Korea	KRW
BBTN	PT BANK TABUNGAN NEGARA	Aktien	"0,01"	"0,08"	774.6	64.813	"64.813,47"	Financials	ID1000113707	Indonesia Stock Exchange	Indonesien	IDR
138040	MERITZ FINANCIAL GROUP INC	Aktien	"0,01"	"8,20"	7.898	64.787	"64.786,54"	Financials	KR7138040001	Korea Exchange (Stock Market)	Korea	KRW
182	CONCORD NEW ENERGY GROUP LTD	Aktien	"0,01"	"0,05"	1.270.000	64.729	"64.728,61"	Versorger	BMG2345T1099	Hong Kong Exchanges And Clearing Ltd	China	HKD
KOZAA	KOZA ANADOLU METAL MADENCILIK ISLE	Aktien	"0,01"	"1,73"	37.468	64.673	"64.672,72"	Materialien	TREKOZA00014	Istanbul Stock Exchange	Türkei	TRY
IAM	INVERSIONES AGUAS METROPOLITANAS S	Aktien	"0,01"	"0,71"	91.227	64.589	"64.589,14"	Versorger	CL0000001256	Santiago Stock Exchange	Chile	CLP
601766	CRRC CORP LTD A	Aktien	"0,01"	"0,83"	77.4	64.426	"64.425,65"	Industrie	CNE100000CP9	Shanghai Stock Exchange	China	CNY
TKFEN	TEKFEN HOLDING A	Aktien	"0,01"	"1,92"	33.543	64.383	"64.383,10"	Industrie	TRETKHO00012	Istanbul Stock Exchange	Türkei	TRY
183490	ENZYCHEM LIFESCIENCES CORP	Aktien	"0,01"	"99,54"	643	64.007	"64.007,28"	Gesundheitsversorgung	KR7183490002	Korea Exchange (Kosdaq)	Korea	KRW
8341	SUNNY FRIEND ENVIRONMENTAL TECHNOL	Aktien	"0,01"	"8,00"	8	63.997	"63.996,65"	Industrie	TW0008341009	Taiwan Stock Exchange	Taiwan	TWD
ALSO3	ALIANSCE SONAE SHOPPING CENTERS SA	Aktien	"0,01"	"4,54"	14.094	63.922	"63.921,66"	Immobilien	BRALSOACNOR5	XBSP	Brasilien	BRL
AARTIIND	AARTI INDUSTRIES LTD	Aktien	"0,01"	"13,66"	4.66	63.661	"63.661,29"	Materialien	INE769A01020	National Stock Exchange Of India	Indien	INR
57050	HD HOME SHOPPING CORP	Aktien	"0,01"	"61,48"	1.036	63.692	"63.691,65"	Zyklische Konsumgüter 	KR7057050007	Korea Exchange (Stock Market)	Korea	KRW
ARL	ASTRAL FOODS LTD	Aktien	"0,01"	"8,37"	7.604	63.609	"63.608,66"	Nichtzyklische Konsumgüter	ZAE000029757	Johannesburg Stock Exchange	Südafrika	ZAR
HRHO	EFG-HERMES HLDGS	Aktien	"0,01"	"0,88"	72.097	63.469	"63.469,22"	Financials	EGS69101C011	Egyptian Exchange	Ägypten	EGP
THERMAX	THERMAX	Aktien	"0,01"	"10,03"	6.291	63.095	"63.094,92"	Industrie	INE152A01029	National Stock Exchange Of India	Indien	INR
MBK.R	MBK NON-VOTING DR PCL	Aktien	"0,01"	"0,39"	163.2	63.027	"63.026,79"	Immobilien	TH0480010R12	Stock Exchange Of Thailand	Thailand	THB
600703	SANAN OPTOELECTRONICS LTD A	Aktien	"0,01"	"3,82"	16.5	62.965	"62.964,65"	IT	CNE000000KB3	Shanghai Stock Exchange	China	CNY
SPG	SUPER GROUP LTD	Aktien	"0,01"	"1,23"	50.583	62.123	"62.123,39"	Zyklische Konsumgüter 	ZAE000161832	Johannesburg Stock Exchange	Südafrika	ZAR
BLOOM	BLOOMBERRY RESORTS CORP	Aktien	"0,01"	"0,15"	422.5	62.006	"62.006,31"	Zyklische Konsumgüter 	PHY0927M1046	Philippine Stock Exchange Inc.	Philippinen	PHP
CCC	CCC SA	Aktien	"0,01"	"12,09"	5.112	61.828	"61.828,34"	Zyklische Konsumgüter 	PLCCC0000016	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
PVR	PVR LTD	Aktien	"0,01"	"17,34"	3.564	61.803	"61.802,96"	Kommunikation	INE191H01014	National Stock Exchange Of India	Indien	INR
GENP	GENTING PLANTATIONS	Aktien	"0,01"	"2,37"	26	61.668	"61.668,28"	Nichtzyklische Konsumgüter	MYL2291OO002	Bursa Malaysia	Malaysia	MYR
PSG	PSG GROUP LTD	Aktien	"0,01"	"2,86"	21.535	61.677	"61.677,42"	Industrie	ZAE000013017	Johannesburg Stock Exchange	Südafrika	ZAR
2180	NINESTAR CORP A	Aktien	"0,01"	"4,40"	14	61.62	"61.619,53"	IT	CNE1000007W9	Shenzhen Stock Exchange	China	CNY
3665	BIZLINK HOLDING INC	Aktien	"0,01"	"7,63"	8	61.069	"61.068,70"	Industrie	KYG114741062	Taiwan Stock Exchange	Taiwan	TWD
KWGPRO	KWG LIVING SHARE	Aktien	"0,01"	"0,63"	96.75	60.921	"60.920,90"	Immobilien	-	Hong Kong Exchanges And Clearing Ltd	China	HKD
2916	SHENNAN CIRCUITS LTD A	Aktien	"0,01"	"18,11"	3.36	60.855	"60.854,95"	IT	CNE100003373	Shenzhen Stock Exchange	China	CNY
DNL	D&L INDUSTRIES INC	Aktien	"0,01"	"0,11"	538.2	60.716	"60.716,00"	Materialien	PHY1973T1008	Philippine Stock Exchange Inc.	Philippinen	PHP
TTW.R	TTW PUBLIC COMPANY LIMITED NON-VOT	Aktien	"0,01"	"0,39"	154.4	60.622	"60.622,09"	Versorger	TH0961010R11	Stock Exchange Of Thailand	Thailand	THB
9420	HANALL BIOPHARMA LTD	Aktien	"0,01"	"29,48"	2.045	60.29	"60.290,48"	Gesundheitsversorgung	KR7009420001	Korea Exchange (Stock Market)	Korea	KRW
405	YUEXIU REAL ESTATE INVESTMENT TRUS	Aktien	"0,01"	"0,46"	131	60.175	"60.175,10"	Immobilien	HK0405033157	Hong Kong Exchanges And Clearing Ltd	China	HKD
600380	JOINCARE PHARMACEUTICAL GROUP INDU	Aktien	"0,01"	"2,59"	23.1	59.724	"59.723,79"	Gesundheitsversorgung	CNE000001816	Shanghai Stock Exchange	China	CNY
93370	FOOSUNG LTD	Aktien	"0,01"	"8,89"	6.719	59.718	"59.717,97"	Materialien	KR7093370005	Korea Exchange (Stock Market)	Korea	KRW
CHDRAUIB	GRUPO COMERCIAL CHEDRAUI	Aktien	"0,01"	"1,16"	51.556	59.6	"59.599,50"	Nichtzyklische Konsumgüter	MX01CH170002	Bolsa Mexicana De Valores	Mexiko	MXN
1858	BEIJING CHUNLIZHENGDA MEDICAL INST	Aktien	"0,01"	"5,17"	11.5	59.503	"59.502,84"	Gesundheitsversorgung	CNE100001TP1	Hong Kong Exchanges And Clearing Ltd	China	HKD
581	CHINA ORIENTAL LTD	Aktien	"0,01"	"0,23"	254	59.321	"59.320,91"	Materialien	BMG2108V1019	Hong Kong Exchanges And Clearing Ltd	China	HKD
2059	KING SLIDE WORKS LTD	Aktien	"0,01"	"9,81"	6	58.873	"58.872,74"	IT	TW0002059003	Taiwan Stock Exchange	Taiwan	TWD
601998	CHINA CITIC BANK CORP LTD A	Aktien	"0,01"	"0,76"	77.4	58.748	"58.747,85"	Financials	CNE1000000R4	Shanghai Stock Exchange	China	CNY
IDFC	IDFC LTD	Aktien	"0,01"	"0,41"	143.317	58.487	"58.486,74"	Financials	INE043D01016	National Stock Exchange Of India	Indien	INR
OGDC	OIL & GAS DEVELOPMENT COMPANY LTD	Aktien	"0,01"	"0,64"	90.875	58.522	"58.521,67"	Energie	PK0080201012	Karachi Stock Exchange (Guarantee) Limited	Pakistan	PKR
UBL	UNITED BANK LTD	Aktien	"0,01"	"0,75"	77.898	58.429	"58.428,85"	Financials	PK0081901016	Karachi Stock Exchange (Guarantee) Limited	Pakistan	PKR
BRSR6	BANCO DO ESTADO DO RIO GRANDE DO S	Aktien	"0,01"	"2,26"	25.764	58.262	"58.261,65"	Financials	BRBRSRACNPB4	XBSP	Brasilien	BRL
140410	MEZZION PHARMA LTD	Aktien	"0,01"	"150,44"	387	58.222	"58.221,98"	Gesundheitsversorgung	KR7140410002	Korea Exchange (Kosdaq)	Korea	KRW
3376	SHIN ZU SHING LTD	Aktien	"0,01"	"5,05"	11.453	57.886	"57.885,78"	Industrie	TW0003376000	Taiwan Stock Exchange	Taiwan	TWD
1083	TOWNGAS CHINA LTD	Aktien	"0,01"	"0,45"	129	57.758	"57.758,34"	Versorger	KYG8972T1067	Hong Kong Exchanges And Clearing Ltd	China	HKD
MBSB	MALAYSIA BUILDING SOCIETY	Aktien	"0,01"	"0,12"	464.1	57.788	"57.788,08"	Financials	MYL1171OO007	Bursa Malaysia	Malaysia	MYR
743	ASIA CEMENT CHINA CORP	Aktien	"0,01"	"0,89"	64.5	57.675	"57.675,11"	Materialien	KYG0539C1069	Hong Kong Exchanges And Clearing Ltd	China	HKD
300144	SONGCHENG PERFORMANCE DEVELOPMENT	Aktien	"0,01"	"2,62"	22	57.539	"57.538,51"	Zyklische Konsumgüter 	CNE100000XG4	Shenzhen Stock Exchange	China	CNY
RLO	REUNERT LTD	Aktien	"0,01"	"2,30"	24.906	57.357	"57.356,75"	Industrie	ZAE000057428	Johannesburg Stock Exchange	Südafrika	ZAR
1802	TAIWAN GLASS INDUSTRY CORP	Aktien	"0,01"	"0,44"	130	57.322	"57.321,62"	Industrie	TW0001802007	Taiwan Stock Exchange	Taiwan	TWD
12630	HDC HOLDINGS LTD	Aktien	"0,01"	"9,28"	6.145	57.014	"57.014,09"	Materialien	KR7012630000	Korea Exchange (Stock Market)	Korea	KRW
1820	SAM HWA CAPACITOR LTD	Aktien	"0,01"	"48,91"	1.162	56.828	"56.827,92"	IT	KR7001820000	Korea Exchange (Stock Market)	Korea	KRW
SONDA	SONDA SA	Aktien	"0,01"	"0,69"	81.949	56.143	"56.142,84"	IT	CL0000001934	Santiago Stock Exchange	Chile	CLP
90460	BH LTD	Aktien	"0,01"	"19,64"	2.825	55.483	"55.483,42"	IT	KR7090460007	Korea Exchange (Kosdaq)	Korea	KRW
CK.R	CH KARNCHANG NON-VOTING DR PCL	Aktien	"0,01"	"0,54"	103.2	55.465	"55.465,12"	Industrie	TH0530010R14	Stock Exchange Of Thailand	Thailand	THB
1257	CHINA EVERBRIGHT GREENTECH LTD	Aktien	"0,01"	"0,43"	129	55.428	"55.428,03"	Versorger	KYG2R55E1030	Hong Kong Exchanges And Clearing Ltd	China	HKD
MAPI	MITRA ADIPERKASA	Aktien	"0,01"	"0,04"	1.340.000	55.15	"55.149,66"	Zyklische Konsumgüter 	ID1000099807	Indonesia Stock Exchange	Indonesien	IDR
115450	G-TREEBNT LTD	Aktien	"0,01"	"24,58"	2.218	54.524	"54.524,43"	Gesundheitsversorgung	KR7115450009	Korea Exchange (Kosdaq)	Korea	KRW
4414	ROO HSING LTD	Aktien	"0,01"	"0,42"	130	54.376	"54.376,24"	Zyklische Konsumgüter 	TW0004414008	Taiwan Stock Exchange	Taiwan	TWD
460	SIHUAN PHARMACEUTICAL HOLDINGS GRO	Aktien	"0,01"	"0,10"	517	54.034	"54.034,49"	Gesundheitsversorgung	BMG8162K1137	Hong Kong Exchanges And Clearing Ltd	China	HKD
VNET	21VIANET GROUP ADR REPRESENTING SI	Aktien	"0,01"	"23,03"	2.333	53.729	"53.728,99"	IT	US90138A1034	NASDAQ	China	USD
RDF	REDEFINE PROPERTIES LTD	Aktien	"0,01"	"0,13"	401.572	53.767	"53.766,96"	Immobilien	ZAE000190252	Johannesburg Stock Exchange	Südafrika	ZAR
639	SHOUGANG FUSHAN RESOURCES GROUP LT	Aktien	"0,01"	"0,21"	260	53.677	"53.677,07"	Materialien	HK0639031506	Hong Kong Exchanges And Clearing Ltd	China	HKD
GENTERA*	GENTERA SAB DE CV	Aktien	"0,01"	"0,30"	177.365	53.644	"53.644,26"	Financials	MX01GE0E0004	Bolsa Mexicana De Valores	Mexiko	MXN
1848	CHINA AIRCRAFT LEASING GROUP HOLDI	Aktien	"0,01"	"0,83"	64.5	53.597	"53.597,07"	Industrie	KYG211241057	Hong Kong Exchanges And Clearing Ltd	China	HKD
10620	HYUNDAI MIPO DOCKYARD LTD	Aktien	"0,01"	"25,67"	2.084	53.489	"53.489,18"	Industrie	KR7010620003	Korea Exchange (Stock Market)	Korea	KRW
QUESS	QUESS CORP LTD	Aktien	"0,01"	"5,58"	9.56	53.391	"53.390,66"	Industrie	INE615P01015	National Stock Exchange Of India	Indien	INR
MOEX	MOSCOW EXCHANGE	Aktien	"0,01"	"1,95"	27.289	53.216	"53.215,51"	Financials	RU000A0JR4A1	Standard-Classica-Forts	Russland	RUB
2868	BEIJING CAPITAL LAND LTD H	Aktien	"0,01"	"0,18"	299	52.469	"52.469,34"	Immobilien	CNE100000239	Hong Kong Exchanges And Clearing Ltd	China	HKD
90435	AMOREPACIFIC PREF CORP	Aktien	"0,01"	"50,55"	1.033	52.221	"52.221,03"	Nichtzyklische Konsumgüter	KR7090431008	Korea Exchange (Stock Market)	Korea	KRW
