Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"ORNBV","ORION CLASS B","Aktien","0,01","48,01","1.662","79.799","79.799,48","Gesundheitsversorgung","FI0009014377","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"4204","SEKISUI CHEMICAL LTD","Aktien","0,01","16,60","4.800","79.686","79.685,77","Zyklische Konsumgüter ","JP3419400001","Tokyo Stock Exchange","Japan","JPY"
"BTO","B2GOLD CORP","Aktien","0,01","6,93","11.489","79.599","79.599,45","Materialien","CA11777Q2099","Toronto Stock Exchange","Kanada","CAD"
"EQT","EQT","Aktien","0,01","20,08","3.960","79.521","79.520,79","Financials","SE0012853455","Nasdaq Omx Nordic","Schweden","SEK"
"6268","NABTESCO CORP","Aktien","0,01","37,67","2.100","79.107","79.106,53","Industrie","JP3651210001","Tokyo Stock Exchange","Japan","JPY"
"CAD","CAD CASH","Geldmarkt","0,01","76,14","103.955","79.147","79.146,56","Cash und/oder Derivate","-","-","Kanada","CAD"
"HIK","HIKMA PHARMACEUTICALS PLC","Aktien","0,01","35,03","2.255","78.992","78.991,77","Gesundheitsversorgung","GB00B0LCW083","London Stock Exchange","Vereinigtes Königreich","GBP"
"9001","TOBU RAILWAY LTD","Aktien","0,01","30,33","2.600","78.870","78.869,91","Industrie","JP3597800006","Tokyo Stock Exchange","Japan","JPY"
"1997","WHARF REAL ESTATE INVESTMENT COMPA","Aktien","0,01","3,93","20.000","78.580","78.580,14","Immobilien","KYG9593A1040","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"5947","RINNAI CORP","Aktien","0,01","98,24","800","78.595","78.595,43","Zyklische Konsumgüter ","JP3977400005","Tokyo Stock Exchange","Japan","JPY"
"LLC","LENDLEASE GROUP STAPLED UNITS","Aktien","0,01","8,66","9.060","78.446","78.446,42","Immobilien","AU000000LLC3","Asx - All Markets","Australien","AUD"
"6753","SHARP CORP","Aktien","0,01","12,41","6.300","78.172","78.172,35","Zyklische Konsumgüter ","JP3359600008","Tokyo Stock Exchange","Japan","JPY"
"AMBU B","AMBU CLASS B","Aktien","0,01","29,74","2.628","78.161","78.161,02","Gesundheitsversorgung","DK0060946788","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"NEM","NEMETSCHEK","Aktien","0,01","76,26","1.022","77.940","77.940,37","IT","DE0006452907","Xetra","Deutschland","EUR"
"PST","POSTE ITALIANE","Aktien","0,01","9,47","8.220","77.848","77.847,54","Financials","IT0003796171","Borsa Italiana","Italien","EUR"
"HUSQ B","HUSQVARNA","Aktien","0,01","11,38","6.740","76.722","76.721,62","Zyklische Konsumgüter ","SE0001662230","Nasdaq Omx Nordic","Schweden","SEK"
"ZION","ZIONS BANCORPORATION","Aktien","0,01","31,57","2.424","76.538","76.537,80","Financials","US9897011071","NASDAQ","Vereinigte Staaten","USD"
"SECU B","SECURITAS B","Aktien","0,01","15,70","4.872","76.494","76.493,96","Industrie","SE0000163594","Nasdaq Omx Nordic","Schweden","SEK"
"TAH","TABCORP HOLDINGS LTD","Aktien","0,01","2,54","29.968","76.241","76.240,99","Zyklische Konsumgüter ","AU000000TAH8","Asx - All Markets","Australien","AUD"
"DAL","DELTA AIR LINES INC","Aktien","0,01","32,81","2.319","76.086","76.086,39","Industrie","US2473617023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GALP","GALP ENERGIA SGPS SA","Aktien","0,01","9,95","7.646","76.079","76.079,01","Energie","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"7956","PIGEON CORP","Aktien","0,01","47,51","1.600","76.021","76.021,01","Nichtzyklische Konsumgüter","JP3801600002","Tokyo Stock Exchange","Japan","JPY"
"PBCT","PEOPLES UNITED FINANCIAL INC","Aktien","0,01","10,83","7.010","75.918","75.918,30","Financials","US7127041058","NASDAQ","Vereinigte Staaten","USD"
"4005","SUMITOMO CHEMICAL LTD","Aktien","0,01","3,42","22.200","75.853","75.852,54","Materialien","JP3401400001","Tokyo Stock Exchange","Japan","JPY"
"SBRY","SAINSBURY(J) PLC","Aktien","0,01","2,60","29.123","75.822","75.821,71","Nichtzyklische Konsumgüter","GB00B019KW72","London Stock Exchange","Vereinigtes Königreich","GBP"
"AIA","AUCKLAND INTERNATIONAL AIRPORT LTD","Aktien","0,01","5,06","14.951","75.665","75.664,62","Industrie","NZAIAE0002S6","New Zealand Exchange Ltd","Neuseeland","NZD"
"AFX","CARL ZEISS MEDITEC AG","Aktien","0,01","136,81","551","75.383","75.383,36","Gesundheitsversorgung","DE0005313704","Xetra","Deutschland","EUR"
"C6L","SINGAPORE AIRLINES LTD","Aktien","0,01","2,59","29.000","75.202","75.202,25","Industrie","SG1V61937297","Singapore Exchange","Singapur","SGD"
"SYD","SYDNEY AIRPORT STAPLED UNITS LTD","Aktien","0,01","4,35","17.247","75.041","75.040,92","Industrie","AU000000SYD9","Asx - All Markets","Australien","AUD"
"MFG","MAGELLAN FINANCIAL GROUP LTD","Aktien","0,01","45,34","1.654","74.989","74.989,23","Financials","AU000000MFG4","Asx - All Markets","Australien","AUD"
"UTDI","UNITED INTERNET AG","Aktien","0,01","39,48","1.899","74.980","74.980,23","Kommunikation","DE0005089031","Xetra","Deutschland","EUR"
"MEL","MERIDIAN ENERGY LTD","Aktien","0,01","3,60","20.820","74.866","74.865,81","Versorger","NZMELE0002S7","New Zealand Exchange Ltd","Neuseeland","NZD"
"ALD","AMPOL LTD","Aktien","0,01","17,74","4.221","74.865","74.864,86","Energie","AU0000088338","Asx - All Markets","Australien","AUD"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Aktien","0,01","2,90","25.634","74.368","74.368,17","Industrie","GB00B63H8491","London Stock Exchange","Vereinigtes Königreich","GBP"
"8355","SHIZUOKA BANK LTD","Aktien","0,01","6,85","10.800","74.007","74.006,91","Financials","JP3351200005","Tokyo Stock Exchange","Japan","JPY"
"FANG","DIAMONDBACK ENERGY INC","Aktien","0,01","30,69","2.412","74.024","74.024,28","Energie","US25278X1090","NASDAQ","Vereinigte Staaten","USD"
"5201","AGC INC","Aktien","0,01","29,58","2.500","73.944","73.943,50","Industrie","JP3112000009","Tokyo Stock Exchange","Japan","JPY"
"HEI","HEICO CORP","Aktien","0,01","111,66","661","73.807","73.807,26","Industrie","US4228061093","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TIT","TELECOM ITALIA","Aktien","0,01","0,41","179.450","73.695","73.695,09","Kommunikation","IT0003497168","Borsa Italiana","Italien","EUR"
"BN4","KEPPEL LTD","Aktien","0,01","3,32","22.200","73.642","73.641,90","Industrie","SG1U68934629","Singapore Exchange","Singapur","SGD"
"7752","RICOH LTD","Aktien","0,01","6,63","11.100","73.541","73.541,24","IT","JP3973400009","Tokyo Stock Exchange","Japan","JPY"
"CLN","CLARIANT AG","Aktien","0,01","20,35","3.614","73.552","73.552,45","Materialien","CH0012142631","Six Swiss Exchange Ag","Schweiz","CHF"
"BLND","BRITISH LAND REIT PLC","Aktien","0,01","4,92","14.928","73.461","73.461,33","Immobilien","GB0001367019","London Stock Exchange","Vereinigtes Königreich","GBP"
"MAERSK A","A P MOLLER MAERSK","Aktien","0,01","1.527,96","48","73.342","73.342,06","Industrie","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"INDU C","INDUSTRIVARDEN SERIES","Aktien","0,01","27,59","2.653","73.196","73.196,41","Financials","SE0000107203","Nasdaq Omx Nordic","Schweden","SEK"
"7205","HINO MOTORS LTD","Aktien","0,01","7,39","9.900","73.181","73.180,64","Industrie","JP3792600003","Tokyo Stock Exchange","Japan","JPY"
"TW","TRADEWEB MARKETS INC CLASS A","Aktien","0,01","58,77","1.244","73.110","73.109,88","Financials","US8926721064","NASDAQ","Vereinigte Staaten","USD"
"TWE","TREASURY WINE ESTATES LTD","Aktien","0,01","6,64","10.978","72.917","72.916,67","Nichtzyklische Konsumgüter","AU000000TWE9","Asx - All Markets","Australien","AUD"
"1876","BUDWEISER BREWING COMPANY APAC LTD","Aktien","0,01","3,34","21.800","72.713","72.713,08","Nichtzyklische Konsumgüter","KYG1674K1013","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"2587","SUNTORY BEVERAGE & FOOD LTD","Aktien","0,01","37,86","1.900","71.932","71.932,23","Nichtzyklische Konsumgüter","JP3336560002","Tokyo Stock Exchange","Japan","JPY"
"ORI","ORICA LTD","Aktien","0,01","12,03","5.960","71.721","71.721,37","Materialien","AU000000ORI1","Asx - All Markets","Australien","AUD"
"7272","YAMAHA MOTOR LTD","Aktien","0,01","15,26","4.700","71.709","71.708,86","Zyklische Konsumgüter ","JP3942800008","Tokyo Stock Exchange","Japan","JPY"
"12","HENDERSON LAND DEVELOPMENT LTD","Aktien","0,01","3,74","19.200","71.721","71.720,83","Immobilien","HK0012000102","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"CAE","CAE INC","Aktien","0,01","16,13","4.440","71.597","71.597,09","Industrie","CA1247651088","Toronto Stock Exchange","Kanada","CAD"
"7259","AISIN SEIKI LTD","Aktien","0,01","32,42","2.200","71.317","71.317,02","Zyklische Konsumgüter ","JP3102000001","Tokyo Stock Exchange","Japan","JPY"
"JLL","JONES LANG LASALLE INC","Aktien","0,01","107,13","666","71.349","71.348,58","Immobilien","US48020Q1076","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3391","TSURUHA HOLDINGS INC","Aktien","0,01","142,54","500","71.270","71.269,70","Nichtzyklische Konsumgüter","JP3536150000","Tokyo Stock Exchange","Japan","JPY"
"83","SINO LAND LTD","Aktien","0,01","1,27","56.000","71.174","71.173,73","Immobilien","HK0083000502","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"7276","KOITO MANUFACTURING LTD","Aktien","0,01","50,73","1.400","71.024","71.023,61","Zyklische Konsumgüter ","JP3284600008","Tokyo Stock Exchange","Japan","JPY"
"4768","OTSUKA CORP","Aktien","0,01","50,73","1.400","71.024","71.023,61","IT","JP3188200004","Tokyo Stock Exchange","Japan","JPY"
"6923","STANLEY ELECTRIC LTD","Aktien","0,01","29,29","2.400","70.304","70.304,29","Zyklische Konsumgüter ","JP3399400005","Tokyo Stock Exchange","Japan","JPY"
"5486","HITACHI METALS LTD","Aktien","0,01","15,29","4.600","70.314","70.313,76","Materialien","JP3786200000","Tokyo Stock Exchange","Japan","JPY"
"3291","IIDA GROUP HOLDINGS LTD","Aktien","0,01","19,40","3.600","69.850","69.849,98","Zyklische Konsumgüter ","JP3131090007","Tokyo Stock Exchange","Japan","JPY"
"C61U","CAPITALAND COMMERCIAL TRUST","Aktien","0,01","1,23","56.500","69.292","69.291,86","Immobilien","SG1P32918333","Singapore Exchange","Singapur","SGD"
"QBR.B","QUEBECOR INC CLASS B","Aktien","0,01","25,01","2.769","69.254","69.253,99","Kommunikation","CA7481932084","Toronto Stock Exchange","Kanada","CAD"
"SDR","SCHRODERS PLC","Aktien","0,01","36,33","1.887","68.554","68.553,60","Financials","GB0002405495","London Stock Exchange","Vereinigtes Königreich","GBP"
"LBTYA","LIBERTY GLOBAL PLC CLASS A","Aktien","0,01","22,07","3.077","67.909","67.909,39","Kommunikation","GB00B8W67662","NASDAQ","Vereinigte Staaten","USD"
"MLCO","MELCO RESORTS ENTERTAINMENT ADR LT","Aktien","0,01","15,44","4.396","67.874","67.874,24","Zyklische Konsumgüter ","US5854641009","NASDAQ","Hongkong","USD"
"9048","NAGOYA RAILROAD LTD","Aktien","0,01","27,11","2.500","67.768","67.767,73","Industrie","JP3649800004","Tokyo Stock Exchange","Japan","JPY"
"9719","SCSK CORP","Aktien","0,01","56,32","1.200","67.578","67.578,44","IT","JP3400400002","Tokyo Stock Exchange","Japan","JPY"
"NWSA","NEWS CORP CLASS A","Aktien","0,01","14,24","4.730","67.379","67.378,85","Kommunikation","US65249B1098","NASDAQ","Vereinigte Staaten","USD"
"4385","MERCARI INC","Aktien","0,01","51,77","1.300","67.304","67.303,96","Zyklische Konsumgüter ","JP3921290007","Tokyo Stock Exchange","Japan","JPY"
"CPU","COMPUTERSHARE LTD","Aktien","0,01","9,35","7.193","67.272","67.271,71","IT","AU000000CPU5","Asx - All Markets","Australien","AUD"
"ONEX","ONEX CORP","Aktien","0,01","46,50","1.447","67.280","67.279,52","Financials","CA68272K1030","Toronto Stock Exchange","Kanada","CAD"
"SOF","SOFINA SA","Aktien","0,01","278,82","240","66.917","66.917,33","Financials","BE0003717312","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"6305","HITACHI CONSTRUCTION MACHINERY LTD","Aktien","0,01","35,21","1.900","66.897","66.896,98","Industrie","JP3787000003","Tokyo Stock Exchange","Japan","JPY"
"JMT","JERONIMO MARTINS SA","Aktien","0,01","17,12","3.895","66.679","66.679,32","Nichtzyklische Konsumgüter","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"5019","IDEMITSU KOSAN LTD","Aktien","0,01","21,50","3.100","66.662","66.662,25","Energie","JP3142500002","Tokyo Stock Exchange","Japan","JPY"
"2433","HAKUHODO DY HOLDINGS INC","Aktien","0,01","13,87","4.800","66.556","66.556,24","Kommunikation","JP3766550002","Tokyo Stock Exchange","Japan","JPY"
"4922","KOSE CORP","Aktien","0,01","133,17","500","66.585","66.584,64","Nichtzyklische Konsumgüter","JP3283650004","Tokyo Stock Exchange","Japan","JPY"
"AMUN","AMUNDI SA","Aktien","0,01","74,67","889","66.380","66.379,53","Financials","FR0004125920","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SBNY","SIGNATURE BANK","Aktien","0,01","84,66","778","65.865","65.865,48","Financials","US82669G1040","NASDAQ","Vereinigte Staaten","USD"
"8","PCCW LTD","Aktien","0,01","0,59","111.000","65.883","65.883,45","Kommunikation","HK0008011667","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"GJF","GJENSIDIGE FORSIKRING","Aktien","0,01","21,14","3.108","65.713","65.713,48","Financials","NO0010582521","Oslo Bors Asa","Norwegen","NOK"
"IPN","IPSEN SA","Aktien","0,01","98,53","666","65.623","65.622,93","Gesundheitsversorgung","FR0010259150","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"3626","TIS INC","Aktien","0,01","21,77","3.000","65.307","65.306,90","IT","JP3104890003","Tokyo Stock Exchange","Japan","JPY"
"ORP","ORPEA SA","Aktien","0,01","113,11","574","64.926","64.926,30","Gesundheitsversorgung","FR0000184798","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GBP","GBP CASH","Geldmarkt","0,01","129,98","49.971","64.952","64.951,72","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"7912","DAI NIPPON PRINTING LTD","Aktien","0,01","19,66","3.300","64.872","64.872,46","Industrie","JP3493800001","Tokyo Stock Exchange","Japan","JPY"
"1128","WYNN MACAU LTD","Aktien","0,01","1,53","42.400","64.666","64.666,42","Zyklische Konsumgüter ","KYG981491007","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"LUN","LUNDIN MINING CORP","Aktien","0,01","5,84","11.065","64.615","64.614,98","Materialien","CA5503721063","Toronto Stock Exchange","Kanada","CAD"
"IPL","INTER PIPELINE LTD","Aktien","0,01","10,07","6.405","64.467","64.466,94","Energie","CA45833V1094","Toronto Stock Exchange","Kanada","CAD"
"IAG","IA FINANCIAL INC","Aktien","0,01","36,16","1.780","64.359","64.358,90","Financials","CA45075E1043","Toronto Stock Exchange","Kanada","CAD"
"2229","CALBEE INC","Aktien","0,01","32,09","2.000","64.171","64.171,12","Nichtzyklische Konsumgüter","JP3220580009","Tokyo Stock Exchange","Japan","JPY"
"7261","MAZDA MOTOR CORP","Aktien","0,01","5,76","11.100","63.981","63.980,88","Zyklische Konsumgüter ","JP3868400007","Tokyo Stock Exchange","Japan","JPY"
"CYBR","CYBER ARK SOFTWARE LTD","Aktien","0,01","114,00","559","63.726","63.726,00","IT","IL0011334468","NASDAQ","Israel","USD"
"C09","CITY DEVELOPMENTS LTD","Aktien","0,01","5,73","11.100","63.555","63.555,10","Immobilien","SG1R89002252","Singapore Exchange","Singapur","SGD"
"NOV","NATIONAL OILWELL VARCO INC","Aktien","0,01","9,05","7.010","63.441","63.440,50","Energie","US6370711011","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ICA","ICA GRUPPEN","Aktien","0,01","51,97","1.220","63.405","63.405,47","Nichtzyklische Konsumgüter","SE0000652216","Nasdaq Omx Nordic","Schweden","SEK"
"SCHB","SCHIBSTED B","Aktien","0,01","40,65","1.551","63.046","63.045,82","Kommunikation","NO0010736879","Oslo Bors Asa","Norwegen","NOK"
"YRI","YAMANA GOLD INC","Aktien","0,01","6,17","10.219","63.020","63.020,21","Materialien","CA98462Y1007","Toronto Stock Exchange","Kanada","CAD"
"S63","SINGAPORE TECHNOLOGIES ENGINEERING","Aktien","0,01","2,65","23.700","62.859","62.859,15","Industrie","SG1F60858221","Singapore Exchange","Singapur","SGD"
"2593","ITO EN LTD","Aktien","0,01","69,76","900","62.780","62.779,80","Nichtzyklische Konsumgüter","JP3143000002","Tokyo Stock Exchange","Japan","JPY"
"RYM","RYMAN HEALTHCARE LTD","Aktien","0,01","9,81","6.405","62.825","62.824,77","Gesundheitsversorgung","NZRYME0001S4","New Zealand Exchange Ltd","Neuseeland","NZD"
"9602","TOHO (TOKYO) LTD","Aktien","0,01","41,74","1.500","62.609","62.609,44","Kommunikation","JP3598600009","Tokyo Stock Exchange","Japan","JPY"
"6005","MIURA LTD","Aktien","0,01","48,18","1.300","62.628","62.628,37","Industrie","JP3880800002","Tokyo Stock Exchange","Japan","JPY"
"1605","INPEX CORP","Aktien","0,01","5,39","11.600","62.482","62.482,23","Energie","JP3294460005","Tokyo Stock Exchange","Japan","JPY"
"M44U","MAPLETREE LOGISTICS TRUST UNITS","Aktien","0,01","1,51","41.100","62.247","62.247,42","Immobilien","SG1S03926213","Singapore Exchange","Singapur","SGD"
"4185","JSR CORP","Aktien","0,01","23,96","2.600","62.284","62.283,85","Materialien","JP3385980002","Tokyo Stock Exchange","Japan","JPY"
"8984","DAIWA HOUSE REIT CORP","Aktien","0,01","2.488,29","25","62.207","62.207,18","Immobilien","JP3046390005","Tokyo Stock Exchange","Japan","JPY"
"2875","TOYO SUISAN LTD","Aktien","0,01","51,68","1.200","62.013","62.013,16","Nichtzyklische Konsumgüter","JP3613000003","Tokyo Stock Exchange","Japan","JPY"
"FLIR","FLIR SYSTEMS INC","Aktien","0,01","37,53","1.649","61.887","61.886,97","IT","US3024451011","NASDAQ","Vereinigte Staaten","USD"
"WEED","CANOPY GROWTH CORP","Aktien","0,01","18,01","3.437","61.913","61.912,84","Gesundheitsversorgung","CA1380351009","Toronto Stock Exchange","Kanada","CAD"
"8331","CHIBA BANK LTD","Aktien","0,01","5,57","11.100","61.880","61.879,70","Financials","JP3511800009","Tokyo Stock Exchange","Japan","JPY"
"9989","SUNDRUG LTD","Aktien","0,01","38,62","1.600","61.786","61.786,00","Nichtzyklische Konsumgüter","JP3336600006","Tokyo Stock Exchange","Japan","JPY"
"ABN","ABN AMRO BANK NV","Aktien","0,01","9,07","6.794","61.646","61.645,60","Financials","NL0011540547","Euronext Amsterdam","Niederlande","EUR"
"LATO B","LATOUR INVESTMENT CLASS B","Aktien","0,01","24,01","2.563","61.528","61.527,86","Industrie","SE0010100958","Nasdaq Omx Nordic","Schweden","SEK"
"VER","VERBUND AG","Aktien","0,01","61,44","1.000","61.435","61.435,40","Versorger","AT0000746409","Wiener Boerse Ag","Österreich","EUR"
"AVV","AVEVA GROUP PLC","Aktien","0,01","61,56","998","61.435","61.435,41","IT","GB00BBG9VN75","London Stock Exchange","Vereinigtes Königreich","GBP"
"CIX","CI FINANCIAL CORP","Aktien","0,01","13,80","4.442","61.314","61.314,45","Financials","CA1254911003","Toronto Stock Exchange","Kanada","CAD"
"5333","NGK INSULATORS LTD","Aktien","0,01","14,24","4.300","61.211","61.210,54","Industrie","JP3695200000","Tokyo Stock Exchange","Japan","JPY"
"BOL","BOLLORE","Aktien","0,01","3,92","15.535","60.935","60.934,70","Kommunikation","FR0000039299","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CCL","COCA-COLA AMATIL LTD","Aktien","0,01","7,23","8.416","60.827","60.826,64","Nichtzyklische Konsumgüter","AU000000CCL2","Asx - All Markets","Australien","AUD"
"WRT1V","WARTSILA","Aktien","0,01","8,60","7.075","60.852","60.851,76","Industrie","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"FDJ","LA FRANCAISE DES JEUX SA","Aktien","0,01","38,85","1.566","60.833","60.832,96","Zyklische Konsumgüter ","FR0013451333","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"3038","KOBE BUSSAN LTD","Aktien","0,01","55,18","1.100","60.698","60.697,55","Nichtzyklische Konsumgüter","JP3291200008","Tokyo Stock Exchange","Japan","JPY"
"LUNE","LUNDIN ENERGY","Aktien","0,01","21,79","2.780","60.585","60.585,36","Energie","SE0000825820","Nasdaq Omx Nordic","Schweden","SEK"
"SCHN","SCHINDLER HOLDING AG","Aktien","0,01","270,04","223","60.220","60.220,03","Industrie","CH0024638212","SIX Swiss Exchange","Schweiz","CHF"
"NHY","NORSK HYDRO","Aktien","0,01","2,84","21.140","60.027","60.026,98","Materialien","NO0005052605","Oslo Bors Asa","Norwegen","NOK"
"TRYG","TRYG","Aktien","0,01","31,78","1.889","60.035","60.035,37","Financials","DK0060636678","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"1972","SWIRE PROPERTIES LTD","Aktien","0,01","2,70","22.000","59.471","59.470,58","Immobilien","HK0000063609","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"OMV","OMV AG","Aktien","0,01","28,09","2.111","59.308","59.308,29","Energie","AT0000743059","Wiener Boerse Ag","Österreich","EUR"
"3099","ISETAN MITSUKOSHI HOLDINGS LTD","Aktien","0,01","5,59","10.600","59.293","59.292,98","Zyklische Konsumgüter ","JP3894900004","Tokyo Stock Exchange","Japan","JPY"
"6448","BROTHER INDUSTRIES LTD","Aktien","0,01","15,92","3.700","58.903","58.903,03","IT","JP3830000000","Tokyo Stock Exchange","Japan","JPY"
"DISCA","DISCOVERY INC SERIES A","Aktien","0,01","22,24","2.632","58.536","58.535,68","Kommunikation","US25470F1049","NASDAQ","Vereinigte Staaten","USD"
"2181","PERSOL HOLDINGS LTD","Aktien","0,01","15,82","3.700","58.518","58.517,82","Industrie","JP3547670004","Tokyo Stock Exchange","Japan","JPY"
"ADE","ADEVINTA","Aktien","0,01","18,53","3.150","58.380","58.379,52","Kommunikation","NO0010844038","Oslo Bors Asa","Norwegen","NOK"
"BHC","BAUSCH HEALTH COMPANIES INC","Aktien","0,01","17,47","3.337","58.282","58.282,22","Gesundheitsversorgung","CA0717341071","Toronto Stock Exchange","Kanada","CAD"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Aktien","0,01","146,41","396","57.978","57.978,36","Kommunikation","US5303071071","NASDAQ","Vereinigte Staaten","USD"
"8354","FUKUOKA FINANCIAL GROUP INC","Aktien","0,01","17,02","3.400","57.860","57.860,02","Financials","JP3805010000","Tokyo Stock Exchange","Japan","JPY"
"CG","CARLYLE GROUP INC","Aktien","0,01","26,80","2.149","57.593","57.593,20","Financials","US14316J1088","NASDAQ","Vereinigte Staaten","USD"
"RL","RALPH LAUREN CORP CLASS A","Aktien","0,01","73,89","778","57.486","57.486,42","Zyklische Konsumgüter ","US7512121010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9142","KYUSHU RAILWAY","Aktien","0,01","21,11","2.700","56.987","56.987,36","Industrie","JP3247010006","Tokyo Stock Exchange","Japan","JPY"
"BCE","BCE INC","Aktien","0,01","42,41","1.340","56.826","56.825,92","Kommunikation","CA05534B7604","Toronto Stock Exchange","Kanada","CAD"
"3141","WELCIA HOLDINGS LTD","Aktien","0,01","40,60","1.400","56.845","56.845,39","Nichtzyklische Konsumgüter","JP3274280001","Tokyo Stock Exchange","Japan","JPY"
"KEY","KEYERA CORP","Aktien","0,01","16,49","3.440","56.729","56.728,77","Energie","CA4932711001","Toronto Stock Exchange","Kanada","CAD"
"ADP","AEROPORTS DE PARIS SA","Aktien","0,01","102,14","555","56.686","56.685,68","Industrie","FR0010340141","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"VPK","KONINKLIJKE VOPAK NV","Aktien","0,01","56,41","1.000","56.414","56.414,24","Energie","NL0009432491","Euronext Amsterdam","Niederlande","EUR"
"COV","COVIVIO SA","Aktien","0,01","71,95","778","55.977","55.977,34","Immobilien","FR0000064578","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"8953","JAPAN RETAIL FUND INVESTMENT REIT","Aktien","0,01","1.595,76","35","55.852","55.851,59","Immobilien","JP3039710003","Tokyo Stock Exchange","Japan","JPY"
"4732","USS LTD","Aktien","0,01","18,59","3.000","55.766","55.766,41","Zyklische Konsumgüter ","JP3944130008","Tokyo Stock Exchange","Japan","JPY"
"9006","KEIKYU CORP","Aktien","0,01","15,49","3.600","55.778","55.777,77","Industrie","JP3280200001","Tokyo Stock Exchange","Japan","JPY"
"EO","FAURECIA","Aktien","0,01","45,37","1.225","55.575","55.575,41","Zyklische Konsumgüter ","FR0000121147","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"9766","KONAMI HOLDINGS CORP","Aktien","0,01","42,69","1.300","55.492","55.491,93","Kommunikation","JP3300200007","Tokyo Stock Exchange","Japan","JPY"
"5233","TAIHEIYO CEMENT CORP","Aktien","0,01","26,33","2.100","55.295","55.295,06","Materialien","JP3449020001","Tokyo Stock Exchange","Japan","JPY"
"LUND B","LUNDBERGFORETAGEN CLASS B","Aktien","0,01","49,70","1.111","55.213","55.212,51","Financials","SE0000108847","Nasdaq Omx Nordic","Schweden","SEK"
"DSCT","ISRAEL DISCOUNT BANK LTD","Aktien","0,01","2,96","18.657","55.239","55.239,08","Financials","IL0006912120","Tel Aviv Stock Exchange","Israel","ILS"
"MCY","MERCURY NZ LTD","Aktien","0,01","3,57","15.399","54.962","54.962,48","Versorger","NZMRPE0001S2","New Zealand Exchange Ltd","Neuseeland","NZD"
"U14","UOL GROUP LTD","Aktien","0,01","4,99","11.000","54.937","54.937,02","Immobilien","SG1S83002349","Singapore Exchange","Singapur","SGD"
"2784","ALFRESA HOLDINGS CORP","Aktien","0,01","21,74","2.500","54.351","54.351,43","Gesundheitsversorgung","JP3126340003","Tokyo Stock Exchange","Japan","JPY"
"ALA","ALTAGAS LTD","Aktien","0,01","12,49","4.334","54.115","54.115,19","Versorger","CA0213611001","Toronto Stock Exchange","Kanada","CAD"
"ELI","ELIA GROUP SA","Aktien","0,01","106,09","509","54.002","54.001,95","Versorger","BE0003822393","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"DEMANT","DEMANT","Aktien","0,01","32,50","1.661","53.976","53.975,74","Gesundheitsversorgung","DK0060738599","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"9831","YAMADA DENKI LTD","Aktien","0,01","4,84","11.100","53.685","53.685,11","Zyklische Konsumgüter ","JP3939000000","Tokyo Stock Exchange","Japan","JPY"
"VCX","VICINITY CENTRES","Aktien","0,01","1,03","51.866","53.605","53.605,20","Immobilien","AU000000VCX7","Asx - All Markets","Australien","AUD"
"WTC","WISETECHGLOBAL PTY LTD","Aktien","0,01","19,40","2.761","53.560","53.559,56","IT","AU000000WTC3","Asx - All Markets","Australien","AUD"
