Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"VST","VISTRA CORP","Aktien","0,01","18,03","191.892","3.459.813","3.459.812,76","Versorger","US92840M1027","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2002","NISSHIN SEIFUN GROUP INC","Aktien","0,01","16,03","215.300","3.451.818","3.451.817,88","Nichtzyklische Konsumgüter","JP3676800000","Tokyo Stock Exchange","Japan","JPY"
"BG","BUNGE LTD","Aktien","0,01","50,94","67.364","3.431.522","3.431.522,16","Nichtzyklische Konsumgüter","BMG169621056","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ORI","ORICA LTD","Aktien","0,01","11,83","289.535","3.424.149","3.424.149,49","Materialien","AU000000ORI1","Asx - All Markets","Australien","AUD"
"BVI","BUREAU VERITAS SA","Aktien","0,01","23,46","145.463","3.412.364","3.412.364,15","Industrie","FR0006174348","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"1803","SHIMIZU CORP","Aktien","0,01","7,49","455.224","3.407.656","3.407.655,85","Industrie","JP3358800005","Tokyo Stock Exchange","Japan","JPY"
"OGE","OGE ENERGY CORP","Aktien","0,01","31,14","108.941","3.392.423","3.392.422,74","Versorger","US6708371033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MAERSK A","A P MOLLER MAERSK","Aktien","0,01","1.560,39","2.172","3.389.172","3.389.171,92","Industrie","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ATH","ATHENE HOLDING LTD CLASS A","Aktien","0,01","35,92","94.387","3.390.381","3.390.381,04","Financials","BMG0684D1074","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Aktien","0,01","41,86","80.802","3.382.017","3.382.017,48","Immobilien","FR0013326246","Euronext Amsterdam","Frankreich","EUR"
"6952","CASIO COMPUTER LTD","Aktien","0,01","14,98","225.500","3.378.173","3.378.173,12","Zyklische Konsumgüter ","JP3209000003","Tokyo Stock Exchange","Japan","JPY"
"ALFA","ALFA LAVAL","Aktien","0,01","22,04","153.316","3.379.314","3.379.313,57","Industrie","SE0000695876","Nasdaq Omx Nordic","Schweden","SEK"
"RHI","ROBERT HALF","Aktien","0,01","57,94","58.079","3.365.097","3.365.097,26","Industrie","US7703231032","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"C31","CAPITALAND","Aktien","0,01","2,07","1.627.080","3.361.093","3.361.092,99","Immobilien","SG1J27887962","Singapore Exchange","Singapur","SGD"
"ARMK","ARAMARK","Aktien","0,01","27,35","122.690","3.355.572","3.355.571,50","Zyklische Konsumgüter ","US03852U1060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8952","JAPAN REAL ESTATE INVESTMENT TRUST","Aktien","0,01","5.040,98","663","3.342.171","3.342.170,84","Immobilien","JP3027680002","Tokyo Stock Exchange","Japan","JPY"
"X","TMX GROUP LTD","Aktien","0,01","104,27","32.057","3.342.575","3.342.574,78","Financials","CA87262K1057","Toronto Stock Exchange","Kanada","CAD"
"WN","GEORGE WESTON LTD","Aktien","0,01","73,78","45.174","3.332.953","3.332.953,47","Nichtzyklische Konsumgüter","CA9611485090","Toronto Stock Exchange","Kanada","CAD"
"ORP","ORPEA SA","Aktien","0,01","113,14","29.396","3.325.913","3.325.913,30","Gesundheitsversorgung","FR0000184798","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"YRI","YAMANA GOLD INC","Aktien","0,01","6,13","541.025","3.318.869","3.318.868,64","Materialien","CA98462Y1007","Toronto Stock Exchange","Kanada","CAD"
"8601","DAIWA SECURITIES GROUP INC","Aktien","0,01","4,33","765.175","3.313.450","3.313.450,28","Financials","JP3502200003","Tokyo Stock Exchange","Japan","JPY"
"IONS","IONIS PHARMACEUTICALS INC","Aktien","0,01","47,97","69.056","3.312.616","3.312.616,32","Gesundheitsversorgung","US4622221004","NASDAQ","Vereinigte Staaten","USD"
"4204","SEKISUI CHEMICAL LTD","Aktien","0,01","16,63","198.124","3.294.714","3.294.713,79","Zyklische Konsumgüter ","JP3419400001","Tokyo Stock Exchange","Japan","JPY"
"SW","SODEXO SA","Aktien","0,01","73,52","44.772","3.291.523","3.291.522,82","Zyklische Konsumgüter ","FR0000121220","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ONEX","ONEX CORP","Aktien","0,01","46,65","70.525","3.290.344","3.290.343,63","Financials","CA68272K1030","Toronto Stock Exchange","Kanada","CAD"
"GFC","GECINA SA","Aktien","0,01","134,70","24.412","3.288.386","3.288.386,24","Immobilien","FR0010040865","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EUR","EUR CASH","Geldmarkt","0,01","117,44","2.799.835","3.288.126","3.288.126,01","Cash und/oder Derivate","-","-","Europäische Union","EUR"
"ILD","ILIAD SA","Aktien","0,01","204,23","16.071","3.282.151","3.282.150,76","Kommunikation","FR0004035913","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BSL","BLUESCOPE STEEL LTD","Aktien","0,01","10,41","313.430","3.261.932","3.261.931,83","Materialien","AU000000BSL0","Asx - All Markets","Australien","AUD"
"FGR","EIFFAGE SA","Aktien","0,01","83,29","39.093","3.255.995","3.255.995,30","Industrie","FR0000130452","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FM","FIRST QUANTUM MINERALS LTD","Aktien","0,01","9,38","346.936","3.253.103","3.253.102,61","Materialien","CA3359341052","Toronto Stock Exchange","Kanada","CAD"
"1997","WHARF REAL ESTATE INVESTMENT COMPA","Aktien","0,01","3,97","816.590","3.245.287","3.245.286,71","Immobilien","KYG9593A1040","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"3391","TSURUHA HOLDINGS INC","Aktien","0,01","140,71","23.000","3.236.367","3.236.367,08","Nichtzyklische Konsumgüter","JP3536150000","Tokyo Stock Exchange","Japan","JPY"
"SEE","SEALED AIR CORP","Aktien","0,01","41,52","77.819","3.231.045","3.231.044,88","Materialien","US81211K1007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EBS","ERSTE GROUP BANK AG","Aktien","0,01","20,42","157.981","3.226.417","3.226.416,89","Financials","AT0000652011","Wiener Boerse Ag","Österreich","EUR"
"RGA","REINSURANCE GROUP OF AMERICA INC","Aktien","0,01","103,68","31.025","3.216.672","3.216.672,00","Financials","US7593516047","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6963","ROHM LTD","Aktien","0,01","80,92","39.750","3.216.611","3.216.610,60","IT","JP3982800009","Tokyo Stock Exchange","Japan","JPY"
"9005","TOKYU CORP","Aktien","0,01","12,81","251.091","3.216.706","3.216.705,66","Industrie","JP3574200006","Tokyo Stock Exchange","Japan","JPY"
"7272","YAMAHA MOTOR LTD","Aktien","0,01","14,91","215.500","3.214.071","3.214.071,16","Zyklische Konsumgüter ","JP3942800008","Tokyo Stock Exchange","Japan","JPY"
"SAP","SAPUTO INC","Aktien","0,01","26,74","119.716","3.201.781","3.201.781,14","Nichtzyklische Konsumgüter","CA8029121057","Toronto Stock Exchange","Kanada","CAD"
"HL.","HARGREAVES LANSDOWN PLC","Aktien","0,01","19,19","166.920","3.202.663","3.202.663,16","Financials","GB00B1VZ0M25","London Stock Exchange","Vereinigtes Königreich","GBP"
"AZJ","AURIZON HOLDINGS LTD","Aktien","0,01","3,05","1.048.132","3.200.319","3.200.319,08","Industrie","AU000000AZJ1","Asx - All Markets","Australien","AUD"
"4005","SUMITOMO CHEMICAL LTD","Aktien","0,01","3,50","913.223","3.193.057","3.193.057,16","Materialien","JP3401400001","Tokyo Stock Exchange","Japan","JPY"
"CDK","CDK GLOBAL INC","Aktien","0,01","43,44","73.281","3.183.327","3.183.326,64","IT","US12508E1010","NASDAQ","Vereinigte Staaten","USD"
"ALV","AUTOLIV INC","Aktien","0,01","82,17","38.756","3.184.581","3.184.580,52","Zyklische Konsumgüter ","US0528001094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"REG","REGENCY CENTERS REIT CORP","Aktien","0,01","38,24","83.214","3.182.103","3.182.103,36","Immobilien","US7588491032","NASDAQ","Vereinigte Staaten","USD"
"1801","TAISEI CORP","Aktien","0,01","33,73","94.198","3.177.570","3.177.570,28","Industrie","JP3443600006","Tokyo Stock Exchange","Japan","JPY"
"3281","GLP J-REIT REIT","Aktien","0,01","1.535,98","2.067","3.174.878","3.174.877,53","Immobilien","JP3047510007","Tokyo Stock Exchange","Japan","JPY"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Aktien","0,01","2,27","1.399.350","3.172.824","3.172.824,06","Nichtzyklische Konsumgüter","GB0006043169","London Stock Exchange","Vereinigtes Königreich","GBP"
"AUD","AUD CASH","Geldmarkt","0,01","71,67","4.416.460","3.165.498","3.165.497,68","Cash und/oder Derivate","-","-","Australien","AUD"
"9001","TOBU RAILWAY LTD","Aktien","0,01","30,27","104.300","3.157.611","3.157.611,22","Industrie","JP3597800006","Tokyo Stock Exchange","Japan","JPY"
"CBK","COMMERZBANK AG","Aktien","0,01","5,31","592.680","3.148.204","3.148.204,26","Financials","DE000CBK1001","Xetra","Deutschland","EUR"
"POLI","BANK HAPOALIM BM","Aktien","0,01","5,83","539.247","3.141.538","3.141.538,08","Financials","IL0006625771","Tel Aviv Stock Exchange","Israel","ILS"
"MNG","M&G PLC","Aktien","0,01","2,12","1.477.941","3.127.425","3.127.424,69","Financials","GB00BKFB1C65","London Stock Exchange","Vereinigtes Königreich","GBP"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Aktien","0,01","54,61","57.221","3.124.816","3.124.815,92","Gesundheitsversorgung","IT0003828271","Borsa Italiana","Italien","EUR"
"PSON","PEARSON PLC","Aktien","0,01","7,40","421.577","3.119.426","3.119.426,47","Kommunikation","GB0006776081","London Stock Exchange","Vereinigtes Königreich","GBP"
"7259","AISIN SEIKI LTD","Aktien","0,01","31,32","99.398","3.112.810","3.112.809,87","Zyklische Konsumgüter ","JP3102000001","Tokyo Stock Exchange","Japan","JPY"
"JMT","JERONIMO MARTINS SA","Aktien","0,01","17,57","177.056","3.110.701","3.110.701,11","Nichtzyklische Konsumgüter","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"VER","VERBUND AG","Aktien","0,01","62,42","49.700","3.102.242","3.102.242,19","Versorger","AT0000746409","Wiener Boerse Ag","Österreich","EUR"
"4042","TOSOH CORP","Aktien","0,01","16,17","192.000","3.103.729","3.103.728,62","Materialien","JP3595200001","Tokyo Stock Exchange","Japan","JPY"
"4385","MERCARI INC","Aktien","0,01","55,05","56.300","3.099.474","3.099.474,11","Zyklische Konsumgüter ","JP3921290007","Tokyo Stock Exchange","Japan","JPY"
"PAAS","PAN AMERICAN SILVER CORP","Aktien","0,01","33,78","91.396","3.087.806","3.087.806,10","Materialien","CA6979001089","Toronto Stock Exchange","Kanada","CAD"
"GWO","GREAT WEST LIFECO INC","Aktien","0,01","20,82","147.883","3.078.317","3.078.316,50","Financials","CA39138C1068","Toronto Stock Exchange","Kanada","CAD"
"ARW","ARROW ELECTRONICS INC","Aktien","0,01","83,50","36.870","3.078.645","3.078.645,00","IT","US0427351004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CCL.B","CCL INDUSTRIES INC CLASS B","Aktien","0,01","39,44","77.930","3.073.546","3.073.546,39","Materialien","CA1249003098","Toronto Stock Exchange","Kanada","CAD"
"FLIR","FLIR SYSTEMS INC","Aktien","0,01","36,30","84.400","3.063.720","3.063.720,00","IT","US3024451011","NASDAQ","Vereinigte Staaten","USD"
"S63","SINGAPORE TECHNOLOGIES ENGINEERING","Aktien","0,01","2,68","1.139.800","3.058.347","3.058.347,42","Industrie","SG1F60858221","Singapore Exchange","Singapur","SGD"
"GALP","GALP ENERGIA SGPS SA","Aktien","0,01","9,67","315.317","3.049.118","3.049.118,42","Energie","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"101","HANG LUNG PROPERTIES LTD","Aktien","0,01","2,65","1.149.119","3.047.019","3.047.018,77","Immobilien","HK0101000591","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"BHC","BAUSCH HEALTH COMPANIES INC","Aktien","0,01","16,84","180.850","3.044.678","3.044.677,68","Gesundheitsversorgung","CA0717341071","Toronto Stock Exchange","Kanada","CAD"
"2433","HAKUHODO DY HOLDINGS INC","Aktien","0,01","13,95","218.000","3.040.660","3.040.659,50","Kommunikation","JP3766550002","Tokyo Stock Exchange","Japan","JPY"
"2371","KAKAKU.COM INC","Aktien","0,01","28,90","105.266","3.042.226","3.042.225,80","Kommunikation","JP3206000006","Tokyo Stock Exchange","Japan","JPY"
"3092","ZOZO INC","Aktien","0,01","29,47","103.100","3.038.243","3.038.243,24","Zyklische Konsumgüter ","JP3399310006","Tokyo Stock Exchange","Japan","JPY"
"PST","POSTE ITALIANE","Aktien","0,01","9,24","327.293","3.025.015","3.025.014,72","Financials","IT0003796171","Borsa Italiana","Italien","EUR"
"RNO","RENAULT SA","Aktien","0,01","26,27","114.805","3.016.080","3.016.079,81","Zyklische Konsumgüter ","FR0000131906","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SBNY","SIGNATURE BANK","Aktien","0,01","84,60","35.640","3.015.144","3.015.144,00","Financials","US82669G1040","NASDAQ","Vereinigte Staaten","USD"
"FBK","FINECOBANK BANCA FINECO","Aktien","0,01","14,27","210.821","3.008.196","3.008.196,42","Financials","IT0000072170","Borsa Italiana","Italien","EUR"
"3462","NOMURA REAL ESTATE MASTER FUND REI","Aktien","0,01","1.298,15","2.313","3.002.615","3.002.615,25","Immobilien","JP3048110005","Tokyo Stock Exchange","Japan","JPY"
"LBTYA","LIBERTY GLOBAL PLC CLASS A","Aktien","0,01","22,68","131.080","2.972.239","2.972.239,00","Kommunikation","GB00B8W67662","NASDAQ","Vereinigte Staaten","USD"
"4324","DENTSU GROUP INC","Aktien","0,01","28,95","102.600","2.970.038","2.970.038,38","Kommunikation","JP3551520004","Tokyo Stock Exchange","Japan","JPY"
"EWBC","EAST WEST BANCORP INC","Aktien","0,01","36,49","81.337","2.967.987","2.967.987,13","Financials","US27579R1041","NASDAQ","Vereinigte Staaten","USD"
"7202","ISUZU MOTORS LTD","Aktien","0,01","9,09","324.800","2.952.084","2.952.083,76","Zyklische Konsumgüter ","JP3137200006","Tokyo Stock Exchange","Japan","JPY"
"SPK","SPARK NEW ZEALAND LTD","Aktien","0,01","3,10","950.912","2.950.218","2.950.218,27","Kommunikation","NZTELE0001S4","New Zealand Exchange Ltd","Neuseeland","NZD"
"7181","JAPAN POST INSURANCE LTD","Aktien","0,01","16,91","174.300","2.948.079","2.948.078,84","Financials","JP3233250004","Tokyo Stock Exchange","Japan","JPY"
"9783","BENESSE HOLDINGS INC","Aktien","0,01","25,05","117.582","2.945.817","2.945.817,10","Zyklische Konsumgüter ","JP3835620000","Tokyo Stock Exchange","Japan","JPY"
"MFG","MAGELLAN FINANCIAL GROUP LTD","Aktien","0,01","46,02","63.903","2.940.519","2.940.518,91","Financials","AU000000MFG4","Asx - All Markets","Australien","AUD"
"1605","INPEX CORP","Aktien","0,01","5,29","554.657","2.932.138","2.932.137,59","Energie","JP3294460005","Tokyo Stock Exchange","Japan","JPY"
"VIFN","VIFOR PHARMA AG","Aktien","0,01","137,56","21.308","2.931.074","2.931.074,20","Gesundheitsversorgung","CH0364749348","SIX Swiss Exchange","Schweiz","CHF"
"CYBR","CYBER ARK SOFTWARE LTD","Aktien","0,01","113,13","25.916","2.931.877","2.931.877,08","IT","IL0011334468","NASDAQ","Israel","USD"
"RSA","RSA INSURANCE GROUP PLC","Aktien","0,01","5,61","521.183","2.922.458","2.922.458,00","Financials","GB00BKKMKR23","London Stock Exchange","Vereinigtes Königreich","GBP"
"NWSA","NEWS CORP CLASS A","Aktien","0,01","14,31","202.970","2.904.501","2.904.500,70","Kommunikation","US65249B1098","NASDAQ","Vereinigte Staaten","USD"
"LSXMK","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Aktien","0,01","35,54","81.633","2.901.237","2.901.236,82","Kommunikation","US5312296073","NASDAQ","Vereinigte Staaten","USD"
"4021","NISSAN CHEMICAL CORP","Aktien","0,01","51,93","55.700","2.892.273","2.892.272,71","Materialien","JP3670800006","Tokyo Stock Exchange","Japan","JPY"
"5201","AGC INC","Aktien","0,01","29,80","96.812","2.885.050","2.885.049,89","Industrie","JP3112000009","Tokyo Stock Exchange","Japan","JPY"
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Aktien","0,01","35,30","81.585","2.879.951","2.879.950,50","Immobilien","US6374171063","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CCL","CARNIVAL CORP","Aktien","0,01","14,03","204.623","2.870.861","2.870.860,69","Zyklische Konsumgüter ","PA1436583006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SCHN","SCHINDLER HOLDING AG","Aktien","0,01","270,96","10.592","2.869.971","2.869.970,67","Industrie","CH0024638212","SIX Swiss Exchange","Schweiz","CHF"
"7276","KOITO MANUFACTURING LTD","Aktien","0,01","49,75","57.200","2.845.501","2.845.501,49","Zyklische Konsumgüter ","JP3284600008","Tokyo Stock Exchange","Japan","JPY"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Aktien","0,01","76,93","36.848","2.834.717","2.834.716,64","Immobilien","US3137472060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AC","ACCOR SA","Aktien","0,01","28,51","99.262","2.830.400","2.830.399,55","Zyklische Konsumgüter ","FR0000120404","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"5333","NGK INSULATORS LTD","Aktien","0,01","14,14","198.700","2.809.119","2.809.119,25","Industrie","JP3695200000","Tokyo Stock Exchange","Japan","JPY"
"EPI B","EPIROC CLASS B","Aktien","0,01","13,97","200.294","2.798.340","2.798.339,59","Industrie","SE0011166941","Nasdaq Omx Nordic","Schweden","SEK"
"MPL","MEDIBANK PRIVATE LTD","Aktien","0,01","1,89","1.484.851","2.799.022","2.799.022,09","Financials","AU000000MPL3","Asx - All Markets","Australien","AUD"
"TW","TRADEWEB MARKETS INC CLASS A","Aktien","0,01","60,13","46.543","2.798.631","2.798.630,59","Financials","US8926721064","NASDAQ","Vereinigte Staaten","USD"
"6923","STANLEY ELECTRIC LTD","Aktien","0,01","28,90","96.800","2.797.555","2.797.555,31","Zyklische Konsumgüter ","JP3399400005","Tokyo Stock Exchange","Japan","JPY"
"JMAT","JOHNSON MATTHEY PLC","Aktien","0,01","30,98","90.252","2.796.422","2.796.421,76","Materialien","GB00BZ4BQC70","London Stock Exchange","Vereinigtes Königreich","GBP"
"DAL","DELTA AIR LINES INC","Aktien","0,01","31,77","87.426","2.777.524","2.777.524,02","Industrie","US2473617023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEI","HEICO CORP","Aktien","0,01","109,41","25.389","2.777.810","2.777.810,49","Industrie","US4228061093","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AMBU B","AMBU CLASS B","Aktien","0,01","30,35","91.233","2.768.737","2.768.736,55","Gesundheitsversorgung","DK0060946788","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"V03","VENTURE CORPORATION LTD","Aktien","0,01","15,31","180.800","2.767.225","2.767.224,88","IT","SG0531000230","Singapore Exchange","Singapur","SGD"
"3064","MONOTARO LTD","Aktien","0,01","52,40","52.600","2.756.223","2.756.223,05","Industrie","JP3922950005","Tokyo Stock Exchange","Japan","JPY"
"9504","CHUGOKU ELECTRIC POWER INC","Aktien","0,01","12,54","219.778","2.755.165","2.755.164,58","Versorger","JP3522200009","Tokyo Stock Exchange","Japan","JPY"
"T","TELUS CORP","Aktien","0,01","18,35","150.128","2.754.841","2.754.841,37","Kommunikation","CA87971M1032","Toronto Stock Exchange","Kanada","CAD"
"3626","TIS INC","Aktien","0,01","21,59","127.600","2.754.279","2.754.278,68","IT","JP3104890003","Tokyo Stock Exchange","Japan","JPY"
"REE","RED ELECTRICA SA","Aktien","0,01","18,71","146.923","2.748.664","2.748.663,69","Versorger","ES0173093024","Bolsa De Madrid","Spanien","EUR"
"EQT","EQT","Aktien","0,01","20,17","135.429","2.732.008","2.732.008,20","Financials","SE0012853455","Nasdaq Omx Nordic","Schweden","SEK"
"2587","SUNTORY BEVERAGE & FOOD LTD","Aktien","0,01","37,85","71.900","2.721.756","2.721.755,82","Nichtzyklische Konsumgüter","JP3336560002","Tokyo Stock Exchange","Japan","JPY"
"6823","HKT TRUST AND HKT UNITS LTD","Aktien","0,01","1,32","2.059.223","2.715.517","2.715.517,30","Kommunikation","HK0000093390","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"DIA","DIASORIN","Aktien","0,01","220,20","12.232","2.693.486","2.693.486,40","Gesundheitsversorgung","IT0003492391","Borsa Italiana","Italien","EUR"
"ANTO","ANTOFAGASTA PLC","Aktien","0,01","13,38","200.148","2.678.395","2.678.395,15","Materialien","GB0000456144","London Stock Exchange","Vereinigtes Königreich","GBP"
"TWE","TREASURY WINE ESTATES LTD","Aktien","0,01","6,64","403.185","2.675.981","2.675.981,18","Nichtzyklische Konsumgüter","AU000000TWE9","Asx - All Markets","Australien","AUD"
"LAND","LAND SECURITIES GROUP REIT PLC","Aktien","0,01","6,96","384.040","2.673.608","2.673.607,60","Immobilien","GB00BYW0PQ60","London Stock Exchange","Vereinigtes Königreich","GBP"
"JLL","JONES LANG LASALLE INC","Aktien","0,01","108,10","24.623","2.661.746","2.661.746,30","Immobilien","US48020Q1076","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GJF","GJENSIDIGE FORSIKRING","Aktien","0,01","21,27","124.781","2.654.684","2.654.684,35","Financials","NO0010582521","Oslo Bors Asa","Norwegen","NOK"
"SYD","SYDNEY AIRPORT STAPLED UNITS LTD","Aktien","0,01","4,41","601.614","2.651.922","2.651.922,03","Industrie","AU000000SYD9","Asx - All Markets","Australien","AUD"
"BN4","KEPPEL LTD","Aktien","0,01","3,34","794.460","2.651.510","2.651.509,52","Industrie","SG1U68934629","Singapore Exchange","Singapur","SGD"
"8015","TOYOTA TSUSHO CORP","Aktien","0,01","28,47","93.000","2.648.079","2.648.078,84","Industrie","JP3635000007","Tokyo Stock Exchange","Japan","JPY"
"FANG","DIAMONDBACK ENERGY INC","Aktien","0,01","30,41","87.110","2.649.015","2.649.015,10","Energie","US25278X1090","NASDAQ","Vereinigte Staaten","USD"
"WTB","WHITBREAD PLC","Aktien","0,01","29,52","89.737","2.648.783","2.648.783,00","Zyklische Konsumgüter ","GB00B1KJJ408","London Stock Exchange","Vereinigtes Königreich","GBP"
"8960","UNITED URBAN INVESTMENT REIT CORP","Aktien","0,01","1.194,86","2.192","2.619.142","2.619.142,46","Immobilien","JP3045540006","Tokyo Stock Exchange","Japan","JPY"
"CLN","CLARIANT AG","Aktien","0,01","20,03","130.771","2.618.855","2.618.854,56","Materialien","CH0012142631","Six Swiss Exchange Ag","Schweiz","CHF"
"INGR","INGREDION INC","Aktien","0,01","77,47","33.773","2.616.394","2.616.394,31","Nichtzyklische Konsumgüter","US4571871023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GIL","GILDAN ACTIVEWEAR INC","Aktien","0,01","22,63","115.682","2.617.570","2.617.570,48","Zyklische Konsumgüter ","CA3759161035","Toronto Stock Exchange","Kanada","CAD"
"HKD","HKD CASH","Geldmarkt","0,01","12,90","20.187.651","2.604.858","2.604.858,16","Cash und/oder Derivate","-","-","Hongkong","HKD"
"ORNBV","ORION CLASS B","Aktien","0,01","47,60","54.391","2.588.926","2.588.926,31","Gesundheitsversorgung","FI0009014377","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"ERIE","ERIE INDEMNITY CLASS A","Aktien","0,01","229,32","11.229","2.575.034","2.575.034,28","Financials","US29530P1021","NASDAQ","Vereinigte Staaten","USD"
"3769","GMO PAYMENT GATEWAY INC","Aktien","0,01","119,11","21.600","2.572.720","2.572.719,95","IT","JP3385890003","Tokyo Stock Exchange","Japan","JPY"
"LXS","LANXESS AG","Aktien","0,01","59,47","42.986","2.556.447","2.556.446,89","Materialien","DE0005470405","Xetra","Deutschland","EUR"
"COV","COVIVIO SA","Aktien","0,01","70,82","35.958","2.546.413","2.546.413,23","Immobilien","FR0000064578","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"TAH","TABCORP HOLDINGS LTD","Aktien","0,01","2,47","1.026.005","2.537.092","2.537.092,34","Zyklische Konsumgüter ","AU000000TAH8","Asx - All Markets","Australien","AUD"
"WRT1V","WARTSILA","Aktien","0,01","8,42","301.324","2.537.283","2.537.283,07","Industrie","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"SCHB","SCHIBSTED B","Aktien","0,01","40,36","62.884","2.537.803","2.537.802,97","Kommunikation","NO0010736879","Oslo Bors Asa","Norwegen","NOK"
"EMP.A","EMPIRE LTD CLASS A","Aktien","0,01","29,96","84.614","2.534.749","2.534.749,25","Nichtzyklische Konsumgüter","CA2918434077","Toronto Stock Exchange","Kanada","CAD"
"4183","MITSUI CHEMICALS INC","Aktien","0,01","25,24","100.100","2.526.805","2.526.805,33","Materialien","JP3888300005","Tokyo Stock Exchange","Japan","JPY"
"LLC","LENDLEASE GROUP STAPLED UNITS","Aktien","0,01","8,71","289.146","2.518.032","2.518.031,56","Immobilien","AU000000LLC3","Asx - All Markets","Australien","AUD"
"HIK","HIKMA PHARMACEUTICALS PLC","Aktien","0,01","34,80","72.194","2.512.530","2.512.530,24","Gesundheitsversorgung","GB00B0LCW083","London Stock Exchange","Vereinigtes Königreich","GBP"
"CCO","CAMECO CORP","Aktien","0,01","9,43","265.938","2.507.780","2.507.779,75","Energie","CA13321L1085","Toronto Stock Exchange","Kanada","CAD"
"LUNE","LUNDIN ENERGY","Aktien","0,01","21,33","117.302","2.502.237","2.502.236,59","Energie","SE0000825820","Nasdaq Omx Nordic","Schweden","SEK"
"5233","TAIHEIYO CEMENT CORP","Aktien","0,01","26,29","94.800","2.491.829","2.491.829,25","Materialien","JP3449020001","Tokyo Stock Exchange","Japan","JPY"
"NHY","NORSK HYDRO","Aktien","0,01","2,87","865.443","2.481.873","2.481.873,49","Materialien","NO0005052605","Oslo Bors Asa","Norwegen","NOK"
"ALD","AMPOL LTD","Aktien","0,01","17,63","140.038","2.469.157","2.469.157,02","Energie","AU0000088338","Asx - All Markets","Australien","AUD"
"6005","MIURA LTD","Aktien","0,01","49,27","50.000","2.463.638","2.463.637,66","Industrie","JP3880800002","Tokyo Stock Exchange","Japan","JPY"
"AFG","AMERICAN FINANCIAL GROUP INC","Aktien","0,01","71,39","34.313","2.449.605","2.449.605,07","Financials","US0259321042","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SECU B","SECURITAS B","Aktien","0,01","15,41","158.851","2.447.581","2.447.581,25","Industrie","SE0000163594","Nasdaq Omx Nordic","Schweden","SEK"
"DLG","DIRECT LINE INSURANCE PLC","Aktien","0,01","3,61","677.675","2.443.840","2.443.839,85","Financials","GB00BY9D0Y18","London Stock Exchange","Vereinigtes Königreich","GBP"
"SOF","SOFINA SA","Aktien","0,01","278,92","8.758","2.442.781","2.442.781,36","Financials","BE0003717312","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"6268","NABTESCO CORP","Aktien","0,01","37,76","64.692","2.442.769","2.442.768,94","Industrie","JP3651210001","Tokyo Stock Exchange","Japan","JPY"
"9684","SQUARE ENIX HLDG LTD","Aktien","0,01","63,77","38.200","2.436.026","2.436.025,96","Kommunikation","JP3164630000","Tokyo Stock Exchange","Japan","JPY"
